date,adjClose
2000-02-21,2096.6897
1992-05-31,689.35
1999-11-08,1724.3987
2012-02-13,3718.6789
1988-01-28,398.84
2009-01-28,1970.5173
1988-03-01,439.24
1992-03-22,715.59
1981-05-25,223.91
2015-04-16,5925.453
2002-05-07,2034.2577
2003-05-20,1664.1629
1990-09-19,451.63
2017-11-29,7584.7781
1985-09-24,343.11
2021-02-15,11658.8082
2018-08-06,8363.5677
2009-05-07,2236.9971
1990-06-26,557.37
1996-01-23,1139.8766
2007-06-24,3515.0094
2008-09-18,3254.777
2009-09-30,2566.0748
1990-05-14,544.22
1992-01-19,703.17
2004-11-16,2567.033
2020-08-10,8031.5262
1988-01-21,391.51
2016-08-21,5984.5363
2009-09-23,2643.9882
1999-05-05,1662.4286
1983-07-18,350.82
1980-01-22,152.33
1989-02-16,510.42
1989-11-27,553.64
2012-07-02,3731.659
2014-03-31,5551.2636
1997-06-09,1452.4222
2013-10-07,4860.5124
2019-10-31,8013.3472
1983-03-21,291.89
2004-08-25,2248.6496
1998-12-08,1533.8546
2001-12-12,1860.9654
2004-05-02,2315.6674
2002-02-26,1881.448
1993-08-18,857.79
1995-01-11,895.65
2016-02-01,4827.1838
1988-11-29,459.73
2021-05-12,11161.3425
1999-08-31,1661.1936
1979-07-15,125.79
2007-02-15,3461.7551
1986-02-17,420.78
2015-06-03,5931.9036
1981-08-23,206.51
2011-01-12,3576.8798
1995-12-13,1145.0333
2017-05-14,6797.9614
2019-07-30,7909.1638
2014-11-27,5525.0387
2021-01-26,10810.7456
2003-05-29,1787.4116
1990-06-13,568.81
2010-11-15,3144.7281
1982-10-24,225.31
2013-03-19,4384.5004
1984-04-02,302.44
2014-11-30,5434.9178
2020-02-17,8524.5073
1993-03-28,799.2
1994-03-29,899.89
2008-04-20,3082.9702
1986-03-17,446.49
2002-07-30,1570.696
1980-02-05,157.26
1992-01-16,705.52
1993-05-05,803.17
2010-01-06,2832.6907
1997-09-17,1681.708
1981-11-24,203.39
1988-03-03,441.49
1992-10-01,660.83
1996-01-29,1150.9346
1992-09-09,669.52
1984-05-15,305.27
1983-12-29,326.42
2005-06-23,2616.2929
1994-06-14,898.08
1989-10-22,564.16
1991-06-06,602.44
2017-07-02,6973.6377
2008-11-18,1786.1981
1999-02-24,1501.8752
2007-07-02,3605.4141
1992-11-12,724.61
2016-10-04,6039.6297
1997-10-30,1635.1085
1982-03-25,183.1
1985-07-29,366.1
2005-11-06,2756.0888
2006-07-30,2944.3383
2013-12-04,5218.6408
1993-12-07,903.38
2010-07-21,2822.1076
2013-04-30,4262.8983
2018-12-17,6858.0905
2017-06-07,6910.1495
1989-01-15,486.34
2017-10-29,7313.927
1995-04-25,960.47
2001-08-22,1871.4327
1982-02-18,186.61
1981-04-06,216.43
2019-08-22,7338.3324
1988-12-01,461.73
2004-05-13,2227.7519
1992-02-13,728.49
1985-07-02,358.42
1979-05-10,115.46
2019-03-05,7675.23
2018-07-26,8237.2852
1998-11-16,1484.885
2000-05-16,1941.6141
2009-02-03,1950.1644
1999-11-07,1719.6437
2000-01-18,2013.0464
2016-12-18,6653.7503
2007-10-30,3532.4691
1979-02-22,108.9
2005-12-14,2857.9043
2006-06-14,2941.9464
1979-07-05,125.68
2008-02-07,2992.4355
2018-09-18,8450.0576
1981-12-17,202.47
2009-11-05,2553.7891
1985-10-28,352.51
2005-12-06,2849.6953
1983-05-16,332.58
1988-10-02,476.25
1997-08-11,1546.9841
2020-05-31,7150.1022
2005-05-02,2421.6438
2002-10-24,1496.7917
2011-12-19,3338.7138
2020-04-26,6512.0839
1986-03-10,442.39
1989-01-29,496.38
2014-06-09,5488.3558
2016-01-10,4982.8401
1986-08-18,440.62
1985-04-17,345.71
1993-06-21,805.99
2018-04-02,7463.2031
1995-08-01,1086.1953
1979-05-03,119.36
1992-11-26,742.3
2007-12-16,3158.3853
2020-07-12,7152.0635
1985-05-15,348.4
1987-01-29,467.52
1988-06-07,466.66
2012-04-30,3708.4506
1987-03-02,507.0
1993-08-30,871.72
1995-05-16,990.59
2009-05-04,2196.0756
2016-04-04,5262.2965
2006-10-31,3170.9283
2001-10-03,1651.8213
2015-11-05,5721.0436
1991-07-14,584.65
2009-09-22,2695.0582
