date,adjClose
1978-12-28,100.0
1978-12-29,100.0
1979-01-02,102.52
1979-01-03,104.07
1979-01-04,105.46
1979-01-05,105.46
1979-01-08,106.12
1979-01-09,105.89
1979-01-10,106.37
1979-01-11,107.58
1979-01-12,107.58
1979-01-15,107.3
1979-01-16,107.08
1979-01-17,108.07
1979-01-18,108.46
1979-01-19,108.46
1979-01-22,109.15
1979-01-23,108.9
1979-01-24,109.63
1979-01-25,110.31
1979-01-26,110.31
1979-01-29,110.06
1979-01-30,109.25
1979-01-31,109.14
1979-02-01,109.23
1979-02-02,109.23
1979-02-05,107.65
1979-02-06,106.35
1979-02-07,107.0
1979-02-08,107.57
1979-02-09,107.57
1979-02-12,108.64
1979-02-13,108.6
1979-02-14,108.87
1979-02-15,109.31
1979-02-16,109.31
1979-02-20,109.68
1979-02-21,109.38
1979-02-22,108.9
1979-02-23,108.9
1979-02-26,106.34
1979-02-27,106.19
1979-02-28,106.97
1979-03-01,107.45
1979-03-02,107.45
1979-03-05,108.28
1979-03-06,109.21
1979-03-07,110.34
1979-03-08,110.54
1979-03-09,110.54
1979-03-12,111.53
1979-03-13,111.66
1979-03-14,112.19
1979-03-15,113.15
1979-03-16,113.15
1979-03-19,113.28
1979-03-20,113.96
1979-03-21,114.58
1979-03-22,115.27
1979-03-23,115.27
1979-03-26,115.88
1979-03-27,115.87
1979-03-28,116.5
1979-03-29,116.88
1979-03-30,116.88
1979-04-02,117.56
1979-04-03,118.17
1979-04-04,118.8
1979-04-05,118.88
1979-04-06,118.88
1979-04-09,119.18
1979-04-10,118.52
1979-04-11,118.75
1979-04-12,118.75
1979-04-16,117.58
1979-04-17,118.41
1979-04-18,118.39
1979-04-19,118.65
1979-04-20,118.65
1979-04-23,119.75
1979-04-24,120.23
1979-04-25,120.08
1979-04-26,119.9
1979-04-27,119.9
1979-04-30,119.85
1979-05-01,120.03
1979-05-02,120.17
1979-05-03,119.36
1979-05-04,119.36
1979-05-07,115.54
1979-05-08,116.11
1979-05-09,115.28
1979-05-10,115.46
1979-05-11,115.46
1979-05-14,115.07
1979-05-15,115.14
1979-05-16,116.56
1979-05-17,117.08
1979-05-18,117.08
1979-05-21,118.24
1979-05-22,118.31
1979-05-23,118.73
1979-05-24,119.38
1979-05-25,119.38
1979-05-29,118.12
1979-05-30,118.11
1979-05-31,118.42
1979-06-01,118.42
1979-06-04,119.73
1979-06-05,120.52
1979-06-06,121.27
1979-06-07,121.61
1979-06-08,121.61
1979-06-11,123.07
1979-06-12,123.16
1979-06-13,123.0
1979-06-14,123.28
1979-06-15,123.28
1979-06-18,122.88
1979-06-19,123.34
1979-06-20,123.96
1979-06-21,124.51
1979-06-22,124.51
1979-06-25,123.39
1979-06-26,124.0
1979-06-27,124.61
1979-06-28,124.73
1979-06-29,124.73
1979-07-02,123.94
1979-07-03,123.94
1979-07-05,125.68
1979-07-06,125.68
1979-07-09,126.16
1979-07-10,125.92
1979-07-11,125.63
1979-07-12,125.36
1979-07-13,125.36
1979-07-16,124.43
1979-07-17,123.78
1979-07-18,124.4
1979-07-19,124.84
1979-07-20,124.84
1979-07-23,125.06
1979-07-24,126.16
1979-07-25,126.76
1979-07-26,127.46
1979-07-27,127.46
1979-07-30,128.65
1979-07-31,129.28
1979-08-01,129.76
1979-08-02,129.82
1979-08-03,129.82
1979-08-06,130.94
1979-08-07,131.46
1979-08-08,131.73
1979-08-09,132.69
1979-08-10,132.69
1979-08-13,133.98
1979-08-14,135.0
1979-08-15,134.81
1979-08-16,135.23
1979-08-17,135.23
1979-08-20,135.86
1979-08-21,136.45
1979-08-22,136.63
1979-08-23,136.64
1979-08-24,136.64
1979-08-27,137.04
1979-08-28,137.48
1979-08-29,137.91
1979-08-30,139.17
1979-08-31,139.17
1979-09-04,134.04
1979-09-05,135.06
1979-09-06,136.16
1979-09-07,136.16
1979-09-10,135.93
1979-09-11,136.48
1979-09-12,136.97
1979-09-13,138.3
1979-09-14,138.3
1979-09-17,137.2
1979-09-18,137.51
1979-09-19,138.51
1979-09-20,138.79
1979-09-21,138.79
1979-09-24,137.75
1979-09-25,138.44
1979-09-26,138.92
1979-09-27,138.57
1979-09-28,138.57
1979-10-01,138.99
1979-10-02,139.68
1979-10-03,140.52
1979-10-04,141.64
1979-10-05,141.64
1979-10-08,133.24
1979-10-09,127.17
1979-10-10,128.15
1979-10-11,128.78
1979-10-12,128.78
1979-10-15,126.28
1979-10-16,126.97
1979-10-17,127.22
1979-10-18,124.32
1979-10-19,124.32
1979-10-22,119.89
1979-10-23,120.42
1979-10-24,120.25
1979-10-25,121.41
1979-10-26,121.41
1979-10-29,123.42
1979-10-30,123.24
1979-10-31,124.13
1979-11-01,124.69
1979-11-02,124.69
1979-11-05,123.44
1979-11-06,121.89
1979-11-07,122.52
1979-11-08,124.01
1979-11-09,124.01
1979-11-12,125.46
1979-11-13,126.0
1979-11-14,127.08
1979-11-15,126.9
1979-11-16,126.9
1979-11-19,127.33
1979-11-20,127.11
1979-11-21,127.11
1979-11-23,128.25
1979-11-26,131.77
1979-11-27,132.79
1979-11-28,133.6
1979-11-29,133.69
1979-11-30,133.69
1979-12-03,134.36
1979-12-04,135.26
1979-12-05,136.54
1979-12-06,137.04
1979-12-07,137.04
1979-12-10,137.83
1979-12-11,138.6
1979-12-12,139.14
1979-12-13,140.34
1979-12-14,140.34
1979-12-17,140.37
1979-12-18,140.32
1979-12-19,141.0
1979-12-20,140.91
1979-12-21,140.91
1979-12-24,141.11
1979-12-26,141.79
1979-12-27,142.4
1979-12-28,142.4
1979-12-31,143.07
1980-01-02,138.47
1980-01-03,140.99
1980-01-04,140.99
1980-01-07,144.21
1980-01-08,145.2
1980-01-09,146.98
1980-01-10,147.89
1980-01-11,147.89
1980-01-14,149.75
1980-01-15,150.1
1980-01-16,150.5
1980-01-17,150.85
1980-01-18,150.85
1980-01-21,150.95
1980-01-22,152.33
1980-01-23,153.07
1980-01-24,153.41
1980-01-25,153.41
1980-01-28,153.79
1980-01-29,155.04
1980-01-30,155.13
1980-01-31,155.93
1980-02-01,155.93
1980-02-04,156.54
1980-02-05,157.26
1980-02-06,157.85
1980-02-07,158.96
1980-02-08,158.96
1980-02-11,158.35
1980-02-12,158.54
1980-02-13,156.95
1980-02-14,156.08
1980-02-15,156.08
1980-02-19,155.84
1980-02-20,154.87
1980-02-21,153.68
1980-02-22,153.68
1980-02-25,152.26
1980-02-26,151.56
1980-02-27,151.6
1980-02-28,152.33
1980-02-29,152.33
1980-03-03,149.87
1980-03-04,147.36
1980-03-05,143.35
1980-03-06,140.86
1980-03-07,140.86
1980-03-10,139.19
1980-03-11,139.08
1980-03-12,138.61
1980-03-13,138.11
1980-03-14,138.11
1980-03-17,132.79
1980-03-18,133.97
1980-03-19,133.42
1980-03-20,132.69
1980-03-21,132.69
1980-03-24,125.87
1980-03-25,125.47
1980-03-26,117.21
1980-03-27,122.86
1980-03-28,122.86
1980-03-31,126.13
1980-04-01,127.74
1980-04-02,127.62
1980-04-03,127.62
1980-04-07,125.55
1980-04-08,127.13
1980-04-09,128.89
1980-04-10,129.57
1980-04-11,129.57
1980-04-14,127.96
1980-04-15,127.09
1980-04-16,126.04
1980-04-17,126.01
1980-04-18,126.01
1980-04-21,128.01
1980-04-22,129.24
1980-04-23,130.85
1980-04-24,130.51
1980-04-25,130.51
1980-04-28,131.86
1980-04-29,132.58
1980-04-30,132.18
1980-05-01,132.62
1980-05-02,132.62
1980-05-05,134.28
1980-05-06,135.64
1980-05-07,135.65
1980-05-08,135.18
1980-05-09,135.18
1980-05-12,136.44
1980-05-13,137.7
1980-05-14,138.56
1980-05-15,139.44
1980-05-16,139.44
1980-05-19,139.9
1980-05-20,139.92
1980-05-21,141.23
1980-05-22,142.9
1980-05-23,142.9
1980-05-27,144.0
1980-05-28,143.0
1980-05-29,143.64
1980-05-30,143.64
1980-06-02,143.69
1980-06-03,145.25
1980-06-04,145.84
1980-06-05,146.51
1980-06-06,146.51
1980-06-09,147.58
1980-06-10,148.4
1980-06-11,148.2
1980-06-12,149.3
1980-06-13,149.3
1980-06-16,149.66
1980-06-17,149.57
1980-06-18,148.69
1980-06-19,148.56
1980-06-20,148.56
1980-06-23,149.78
1980-06-24,151.17
1980-06-25,151.1
1980-06-26,151.36
1980-06-27,151.36
1980-06-30,150.59
1980-07-01,151.63
1980-07-02,153.4
1980-07-03,153.4
1980-07-07,155.18
1980-07-08,155.76
1980-07-09,155.63
1980-07-10,156.9
1980-07-11,156.9
1980-07-14,159.41
1980-07-15,160.41
1980-07-16,162.4
1980-07-17,163.55
1980-07-18,163.55
1980-07-21,163.73
1980-07-22,163.75
1980-07-23,164.12
1980-07-24,163.44
1980-07-25,163.44
1980-07-28,165.27
1980-07-29,166.74
1980-07-30,166.77
1980-07-31,167.73
1980-08-01,167.73
1980-08-04,167.98
1980-08-05,169.27
1980-08-06,171.21
1980-08-07,171.82
1980-08-08,171.82
1980-08-11,172.18
1980-08-12,172.65
1980-08-13,175.16
1980-08-14,176.1
1980-08-15,176.1
1980-08-18,172.22
1980-08-19,173.77
1980-08-20,176.59
1980-08-21,178.31
1980-08-22,178.31
1980-08-25,178.92
1980-08-26,178.36
1980-08-27,176.72
1980-08-28,178.28
1980-08-29,178.28
1980-09-02,182.71
1980-09-03,183.1
1980-09-04,183.92
1980-09-05,183.92
1980-09-08,183.47
1980-09-09,185.18
1980-09-10,187.17
1980-09-11,188.37
1980-09-12,188.37
1980-09-15,190.63
1980-09-16,192.94
1980-09-17,192.55
1980-09-18,194.21
1980-09-19,194.21
1980-09-22,192.17
1980-09-23,192.22
1980-09-24,190.94
1980-09-25,187.1
1980-09-26,187.1
1980-09-29,183.91
1980-09-30,185.56
1980-10-01,186.76
1980-10-02,189.55
1980-10-03,189.55
1980-10-06,192.35
1980-10-07,193.72
1980-10-08,194.26
1980-10-09,194.32
1980-10-10,194.32
1980-10-13,195.96
1980-10-14,197.04
1980-10-15,195.32
1980-10-16,194.59
1980-10-17,194.59
1980-10-20,194.38
1980-10-21,195.74
1980-10-22,193.34
1980-10-23,194.11
1980-10-24,194.11
1980-10-27,192.1
1980-10-28,192.34
1980-10-29,190.58
1980-10-30,191.39
1980-10-31,191.39
1980-11-03,192.48
1980-11-05,192.2
1980-11-06,191.68
1980-11-07,191.68
1980-11-10,193.82
1980-11-11,196.66
1980-11-12,199.07
1980-11-13,200.15
1980-11-14,200.15
1980-11-17,201.44
1980-11-18,201.85
1980-11-19,203.54
1980-11-20,202.84
1980-11-21,202.84
1980-11-24,203.23
1980-11-25,204.38
1980-11-26,204.38
1980-11-28,205.34
1980-12-01,201.22
1980-12-02,202.37
1980-12-03,203.33
1980-12-04,200.4
1980-12-05,200.4
1980-12-08,192.1
1980-12-09,189.8
1980-12-10,185.03
1980-12-11,187.66
1980-12-12,187.66
1980-12-15,188.4
1980-12-16,190.44
1980-12-17,192.05
1980-12-18,193.91
1980-12-19,193.91
1980-12-22,195.94
1980-12-23,196.51
1980-12-24,196.51
1980-12-26,197.4
1980-12-29,196.31
1980-12-30,198.29
1980-12-31,198.29
1981-01-02,200.11
1981-01-05,203.09
1981-01-06,195.64
1981-01-07,194.34
1981-01-08,196.18
1981-01-09,196.18
1981-01-12,196.57
1981-01-13,197.57
1981-01-14,198.34
1981-01-15,199.18
1981-01-16,199.18
1981-01-19,196.85
1981-01-20,196.35
1981-01-21,195.45
1981-01-22,195.78
1981-01-23,195.78
1981-01-26,195.97
1981-01-27,196.21
1981-01-28,197.57
1981-01-29,197.54
1981-01-30,197.54
1981-02-02,192.88
1981-02-03,194.19
1981-02-04,196.14
1981-02-05,197.97
1981-02-06,197.97
1981-02-09,197.33
1981-02-10,196.78
1981-02-11,195.81
1981-02-12,195.24
1981-02-13,195.24
1981-02-17,195.28
1981-02-18,193.45
1981-02-19,193.34
1981-02-20,193.34
1981-02-23,194.55
1981-02-24,194.47
1981-02-25,196.79
1981-02-26,198.75
1981-02-27,198.75
1981-03-02,199.51
1981-03-03,200.11
1981-03-04,200.51
1981-03-05,201.35
1981-03-06,201.35
1981-03-09,201.68
1981-03-10,201.29
1981-03-11,203.86
1981-03-12,204.82
1981-03-13,204.82
1981-03-16,206.25
1981-03-17,207.31
1981-03-18,208.16
1981-03-19,210.09
1981-03-20,210.09
1981-03-23,211.0
1981-03-24,213.14
1981-03-25,213.42
1981-03-26,212.64
1981-03-27,212.64
1981-03-30,214.71
1981-03-31,216.16
1981-04-01,216.86
1981-04-02,217.32
1981-04-03,217.32
1981-04-06,216.43
1981-04-07,217.33
1981-04-08,218.61
1981-04-09,219.61
1981-04-10,219.61
1981-04-13,217.73
1981-04-14,219.58
1981-04-15,221.5
1981-04-16,221.5
1981-04-20,221.19
1981-04-21,221.45
1981-04-22,222.2
1981-04-23,223.65
1981-04-24,223.65
1981-04-27,221.74
1981-04-28,220.04
1981-04-29,220.52
1981-04-30,220.23
1981-05-01,220.23
1981-05-04,214.8
1981-05-05,215.52
1981-05-06,216.91
1981-05-07,218.03
1981-05-08,218.03
1981-05-11,216.34
1981-05-12,217.23
1981-05-13,218.77
1981-05-14,220.13
1981-05-15,220.13
1981-05-18,219.91
1981-05-19,220.96
1981-05-20,221.7
1981-05-21,222.5
1981-05-22,222.5
1981-05-26,225.75
1981-05-27,227.29
1981-05-28,227.87
1981-05-29,227.87
