date,adjClose
1996-09-12,1517.421
1983-04-29,295.185
1997-03-10,1771.431
2021-08-22,15797.9263
2012-08-09,5810.8214
2019-12-17,12319.2172
2007-05-31,6269.1072
2004-09-07,3918.5517
1993-09-06,1067.16
2019-05-16,11355.081
1993-07-29,1026.81
2013-03-07,6927.5088
1996-10-31,1543.775
2011-08-28,5146.4319
2015-10-21,8418.6471
2006-08-07,5084.7217
1993-04-29,969.509
2001-03-06,2639.825
2004-05-19,3622.971
1997-01-07,1682.476
2000-05-25,2058.439
2007-07-10,6082.8216
2009-11-15,4348.3249
2017-05-01,10749.7561
2006-07-13,4992.5746
2012-10-10,6072.8247
2013-02-14,6830.9537
1995-06-12,1227.305
1984-01-30,329.041
2019-08-11,10821.1109
2012-04-17,5755.4487
1995-07-26,1284.769
1999-05-16,2091.185
1993-09-14,1065.87
2007-02-13,6036.6323
2008-02-18,4981.2038
2020-10-27,9970.7409
2015-12-22,8282.9199
2007-04-17,6091.0577
2009-03-09,2595.7754
2019-04-22,11699.8116
1996-10-02,1538.339
1998-08-12,2070.566
1996-04-23,1475.21
2019-08-25,10679.494
1995-12-12,1368.855
2001-08-26,2800.81
2019-01-06,10524.0785
1997-12-01,2167.593
1981-05-30,189.169
1997-10-12,2227.415
2006-08-17,5249.3509
1997-01-30,1709.448
2014-01-12,8277.1534
2000-11-14,2328.794
2010-08-02,4803.7417
1997-03-26,1703.568
2019-06-30,11469.1581
1997-08-10,2007.647
2007-03-07,5787.8839
1997-08-21,2011.861
1999-06-07,2129.063
2012-04-25,5866.6727
2013-09-05,7434.4673
1999-04-13,1947.811
1995-10-02,1330.508
2020-06-15,9690.0644
1998-07-16,2334.123
1998-10-14,1770.199
2013-07-10,7574.1757
1999-11-15,2024.13
2000-03-09,2124.88
2005-10-31,4565.7548
1994-03-03,1148.69
2008-12-07,3599.8974
2005-07-21,4827.5424
2007-10-17,5750.6904
2010-11-03,5305.3189
2014-07-13,8639.6939
2018-01-16,11961.8264
2016-12-26,10887.2511
2011-07-21,5934.3461
1994-06-19,1113.43
2018-06-07,12427.8654
2009-11-09,4231.8019
2020-03-05,10287.8641
2009-06-11,3715.9549
2001-04-17,2568.174
2020-03-02,10629.6118
2015-04-22,9053.414
2010-02-04,4320.1286
1993-11-10,1101.94
2017-06-25,10737.7493
2020-02-06,11938.7106
2015-02-05,8767.0885
2016-05-19,8354.325
2011-01-11,5746.6001
2015-08-13,8545.0346
2017-12-19,11618.817
2018-06-12,12346.1532
1993-12-13,1089.68
2012-10-23,5975.469
2018-01-02,11680.0685
1995-02-06,1117.43
2018-04-04,11424.3463
2018-11-13,11329.708
2012-03-27,5973.599
2010-02-22,4569.4935
2004-09-22,3942.8227
2002-11-20,2588.3274
2020-08-13,10456.9748
2008-08-28,5243.9431
2020-07-05,9374.5654
2003-04-30,2636.8519
2012-10-29,5974.0861
2020-01-09,12138.5414
2005-09-15,4754.4066
2015-04-07,9047.292
2008-12-14,3363.1462
2001-04-11,2532.582
2003-11-13,3486.6281
2000-10-17,2173.819
1999-05-24,2098.779
2000-01-10,2023.028
2011-06-06,5662.6558
1997-04-27,1678.124
2017-06-18,10826.0312
2000-01-25,2048.038
1998-10-25,1938.863
2015-01-28,8627.5795
2001-01-25,2539.13
1998-08-04,2051.051
2021-03-23,15024.1617
2004-08-26,3863.106
2017-03-01,10865.0437
2002-12-08,2540.8381
1995-12-04,1362.964
1996-04-15,1456.87
1997-04-29,1704.082
2013-05-02,7059.5895
2019-06-25,11108.9992
2008-02-05,4932.7267
2009-07-20,3703.6339
2013-02-28,6753.5662
2014-03-11,8586.4526
2012-10-08,6054.6472
2005-01-25,4302.5167
2014-12-14,8324.6544
2009-09-17,4488.3649
2011-11-21,4956.48
2019-02-19,11778.514
1996-03-04,1431.754
1999-03-18,1876.371
1993-09-01,1070.65
2015-09-17,8143.8225
2006-05-25,5228.949
1994-05-30,1114.43
2005-03-06,4531.1226
2015-03-24,8879.1043
2000-02-09,2047.81
2021-02-17,14620.9784
2013-09-15,7619.7427
1995-10-18,1327.441
2006-06-07,5103.9841
2004-04-21,3958.1323
2021-02-25,14888.3583
2002-01-07,2920.8814
2006-03-08,5057.7316
2015-05-26,8920.2241
2008-01-29,4908.3959
1994-08-09,1112.93
2014-01-27,8204.4601
2018-12-18,10137.9531
2005-08-04,4698.9191
2009-06-28,3578.4612
2001-09-06,2656.438
1996-01-18,1363.379
2000-07-26,2218.703
1997-07-29,2006.983
1997-07-14,1968.399
1999-04-14,1963.427
2005-03-17,4406.4016
1999-01-21,2037.739
2005-10-09,4511.1752
2014-10-21,8099.8643
2007-05-07,6130.9734
2018-05-01,11545.8634
1997-06-09,1879.975
2018-06-05,12417.2155
1994-04-28,1116.03
2006-03-22,5254.5604
2015-07-14,8901.9444
2009-05-14,3419.9758
2003-02-05,2422.2989
2020-05-28,9187.3877
2000-08-27,2306.794
1996-07-22,1414.613
2018-01-31,11757.111
1998-10-27,1930.022
2008-10-30,3999.6212
2001-06-18,2725.395
2001-02-12,2645.016
2020-04-23,8233.1557
2013-01-30,6661.6213
2005-05-22,4347.1315
2016-03-30,8294.512
2020-06-30,9272.6851
2013-07-21,7764.8602
2010-07-25,4847.6277
2020-12-07,12698.9019
2002-07-21,2527.3492
2003-11-16,3450.3302
2017-07-16,10885.106
2005-11-02,4661.0777
2004-12-29,4534.5784
2013-11-24,8175.5919
1995-05-10,1193.96
2013-11-11,7982.1954
2018-07-15,12404.6481
1999-05-25,2097.377
2010-07-18,4478.465
2013-07-29,7663.7502
2019-04-03,11541.0461
2006-06-08,5066.5402
2006-02-05,5100.2854
2012-09-11,6138.8743
1993-08-30,1066.95
2005-05-25,4357.0439
2018-01-21,12047.7198
2002-07-28,2664.0921
2013-07-28,7659.3416
2010-01-21,4489.3551
2004-01-15,3869.7897
2005-04-19,4146.2472
1995-07-23,1273.961
2002-03-04,3008.4007
2002-07-23,2504.8798
2011-11-29,5243.5356
2012-01-30,5679.6025
2018-12-20,9811.1748
1993-08-05,1031.35
2018-07-29,12339.9609
2016-12-01,10311.939
2020-11-08,11258.6424
1997-06-15,1913.066
2010-09-23,4850.2313
2018-08-28,12725.9177
2006-04-25,5395.0303
2017-09-17,10910.4959
2018-10-15,11865.075
2020-05-26,9560.3784
2003-09-18,3345.7733
2014-08-25,8642.4817
2009-09-09,4298.5301
1999-01-03,2083.985
2007-10-29,5676.6038
2013-04-03,6843.6595
2019-02-14,11642.0628
2008-01-06,5006.5975
1996-09-26,1523.949
2012-03-01,5698.839
2014-05-14,8182.7817
2001-10-22,2515.783
2015-06-07,8894.251
2014-03-18,8628.3936
2005-12-06,4805.1347
2018-06-06,12421.5457
2014-10-19,8078.0159
2014-08-06,8268.0582
1999-07-05,2174.003
2018-08-21,12748.892
1997-02-04,1703.092
2005-04-12,4270.6401
2019-11-19,11767.6224
2000-01-17,2066.766
1995-12-20,1371.078
2006-01-26,5131.6728
2014-04-03,8527.2742
1994-11-08,1100.89
1998-07-01,2332.587
2001-12-10,2766.561
2005-04-25,4168.7944
2018-04-30,11518.6351
1994-09-18,1150.29
1995-02-05,1114.3
2020-08-18,10253.4515
1997-02-18,1742.157
1999-08-10,2084.556
2010-04-07,5174.7449
2013-06-03,7219.0299
2018-12-16,10372.3252
2009-12-09,4305.7556
1995-09-10,1357.06
2002-06-17,3066.1186
1996-09-23,1520.128
2016-07-19,9074.9902
1993-06-22,991.03
2014-08-19,8534.4924
2006-08-09,5087.6318
2012-08-26,5872.3701
2020-07-14,9618.9422
1994-02-07,1148.59
2012-08-07,5799.6974
2016-09-05,9410.2863
2014-08-10,8411.2768
2013-03-11,6911.3146
1999-12-02,1998.383
2004-11-16,4309.7843
2018-06-18,12450.3402
1995-08-28,1313.547
2012-10-03,6157.2489
1988-04-29,535.645
2004-06-01,3834.9098
2015-04-29,8796.4976
1988-11-29,546.149
2020-12-16,12952.8365
2007-09-23,5722.2858
2013-08-04,7739.6888
2017-09-18,10915.0015
2013-07-15,7623.233
2020-11-17,11776.0185
2003-05-14,2782.554
2003-02-03,2447.1963
2011-03-30,6007.3188
1996-05-16,1521.956
2014-07-27,8438.0797
2015-10-22,8458.6487
2006-06-26,4973.0182
1997-05-26,1820.908
2019-04-14,11650.6292
2012-02-27,5851.2605
2000-04-04,2093.515
1994-01-12,1134.18
2013-06-10,7191.1667
1995-08-08,1294.528
2015-10-01,7983.7127
2003-11-05,3541.7796
2002-10-23,2404.0822
2013-05-21,7236.9631
2002-12-30,2536.3851
2007-05-17,6061.3305
2015-08-23,7883.627
2003-03-13,2343.0317
2016-01-26,7320.2802
2002-06-02,3070.648
2008-02-19,5052.1032
2009-11-18,4237.5542
2017-12-10,11506.7253
1999-10-19,1920.694
2020-01-05,12292.3227
2014-06-02,8394.071
1996-04-17,1462.445
2009-05-31,3714.2634
2017-02-16,10931.2568
1995-03-16,1130.9
2006-11-02,5543.4095
2008-11-19,2859.3625
2012-10-24,5998.8474
1995-11-20,1324.269
2018-08-05,12482.5808
2011-06-27,5774.5733
2002-06-09,3053.4317
2013-06-16,7245.7647
2021-09-26,16285.8515
2021-01-03,12745.2863
2000-05-16,2147.739
2004-10-21,3954.5627
2019-12-09,12036.2721
2006-02-20,5106.2233
2000-12-17,2363.297
2002-05-13,3266.1043
2006-07-19,5033.586
2011-02-13,5900.2826
2009-12-13,4425.0865
1998-02-05,2236.242
2005-06-07,4422.006
2013-09-25,7771.0671
2021-03-31,15884.255
2005-07-13,4717.3344
2014-01-06,8390.9521
2009-04-19,3235.201
2012-05-10,5689.8643
