date,return,adjClose
1975-01-02,18.097,118.097
1975-01-03,18.097,118.097
1975-01-06,18.097,118.097
1975-01-07,18.097,118.097
1975-01-08,18.097,118.097
1975-01-09,18.097,118.097
1975-01-10,18.097,118.097
1975-01-13,18.097,118.097
1975-01-14,18.097,118.097
1975-01-15,18.097,118.097
1975-01-16,18.097,118.097
1975-01-17,18.097,118.097
1975-01-20,18.097,118.097
1975-01-21,18.097,118.097
1975-01-22,18.097,118.097
1975-01-23,18.097,118.097
1975-01-24,18.097,118.097
1975-01-27,18.097,118.097
1975-01-28,18.097,118.097
1975-01-29,18.097,118.097
1975-01-30,18.097,118.097
1975-01-31,18.097,118.097
1975-02-03,13.307,133.812
1975-02-04,13.307,133.812
1975-02-05,13.307,133.812
1975-02-06,13.307,133.812
1975-02-07,13.307,133.812
1975-02-10,13.307,133.812
1975-02-11,13.307,133.812
1975-02-12,13.307,133.812
1975-02-13,13.307,133.812
1975-02-14,13.307,133.812
1975-02-18,13.307,133.812
1975-02-19,13.307,133.812
1975-02-20,13.307,133.812
1975-02-21,13.307,133.812
1975-02-24,13.307,133.812
1975-02-25,13.307,133.812
1975-02-26,13.307,133.812
1975-02-27,13.307,133.812
1975-02-28,13.307,133.812
1975-03-03,-0.373,133.313
1975-03-04,-0.373,133.313
1975-03-05,-0.373,133.313
1975-03-06,-0.373,133.313
1975-03-07,-0.373,133.313
1975-03-10,-0.373,133.313
1975-03-11,-0.373,133.313
1975-03-12,-0.373,133.313
1975-03-13,-0.373,133.313
1975-03-14,-0.373,133.313
1975-03-17,-0.373,133.313
1975-03-18,-0.373,133.313
1975-03-19,-0.373,133.313
1975-03-20,-0.373,133.313
1975-03-21,-0.373,133.313
1975-03-24,-0.373,133.313
1975-03-25,-0.373,133.313
1975-03-26,-0.373,133.313
1975-03-27,-0.373,133.313
1975-03-31,-0.373,133.313
1975-04-01,4.031,138.687
1975-04-02,4.031,138.687
1975-04-03,4.031,138.687
1975-04-04,4.031,138.687
1975-04-07,4.031,138.687
1975-04-08,4.031,138.687
1975-04-09,4.031,138.687
1975-04-10,4.031,138.687
1975-04-11,4.031,138.687
1975-04-14,4.031,138.687
1975-04-15,4.031,138.687
1975-04-16,4.031,138.687
1975-04-17,4.031,138.687
1975-04-18,4.031,138.687
1975-04-21,4.031,138.687
1975-04-22,4.031,138.687
1975-04-23,4.031,138.687
1975-04-24,4.031,138.687
1975-04-25,4.031,138.687
1975-04-28,4.031,138.687
1975-04-29,4.031,138.687
1975-04-30,4.031,138.687
1975-05-01,-0.373,138.17
1975-05-02,-0.373,138.17
1975-05-05,-0.373,138.17
1975-05-06,-0.373,138.17
1975-05-07,-0.373,138.17
1975-05-08,-0.373,138.17
1975-05-09,-0.373,138.17
1975-05-12,-0.373,138.17
1975-05-13,-0.373,138.17
1975-05-14,-0.373,138.17
1975-05-15,-0.373,138.17
1975-05-16,-0.373,138.17
1975-05-19,-0.373,138.17
1975-05-20,-0.373,138.17
1975-05-21,-0.373,138.17
1975-05-22,-0.373,138.17
1975-05-23,-0.373,138.17
1975-05-27,-0.373,138.17
1975-05-28,-0.373,138.17
1975-05-29,-0.373,138.17
1975-05-30,-0.373,138.17
1975-06-02,-3.83,132.878
1975-06-03,-3.83,132.878
1975-06-04,-3.83,132.878
1975-06-05,-3.83,132.878
1975-06-06,-3.83,132.878
1975-06-09,-3.83,132.878
1975-06-10,-3.83,132.878
1975-06-11,-3.83,132.878
