date,adjClose
1985-12-30,100.0
1985-12-31,100.0
1986-01-02,100.0
1986-01-03,100.0
1986-01-06,100.0
1986-01-07,100.0
1986-01-08,100.0
1986-01-09,100.0
1986-01-10,100.0
1986-01-13,100.0
1986-01-14,100.0
1986-01-15,100.0
1986-01-16,100.0
1986-01-17,100.0
1986-01-20,100.0
1986-01-21,100.0
1986-01-22,100.0
1986-01-23,100.0
1986-01-24,100.0
1986-01-27,100.0
1986-01-28,100.0
1986-01-29,100.0
1986-01-30,101.923
1986-01-31,101.923
1986-02-03,101.923
1986-02-04,101.923
1986-02-05,101.923
1986-02-06,101.923
1986-02-07,101.923
1986-02-10,101.923
1986-02-11,101.923
1986-02-12,101.923
1986-02-13,101.923
1986-02-14,101.923
1986-02-18,101.923
1986-02-19,101.923
1986-02-20,101.923
1986-02-21,101.923
1986-02-24,101.923
1986-02-25,101.923
1986-02-26,101.923
1986-02-27,110.909
1986-02-28,110.909
1986-03-03,110.909
1986-03-04,110.909
1986-03-05,110.909
1986-03-06,110.909
1986-03-07,110.909
1986-03-10,110.909
1986-03-11,110.909
1986-03-12,110.909
1986-03-13,110.909
1986-03-14,110.909
1986-03-17,110.909
1986-03-18,110.909
1986-03-19,110.909
1986-03-20,110.909
1986-03-21,110.909
1986-03-24,110.909
1986-03-25,110.909
1986-03-26,110.909
1986-03-27,110.909
1986-03-31,117.568
1986-04-01,117.568
1986-04-02,117.568
1986-04-03,117.568
1986-04-04,117.568
1986-04-07,117.568
1986-04-08,117.568
1986-04-09,117.568
1986-04-10,117.568
1986-04-11,117.568
1986-04-14,117.568
1986-04-15,117.568
1986-04-16,117.568
1986-04-17,117.568
1986-04-18,117.568
1986-04-21,117.568
1986-04-22,117.568
1986-04-23,117.568
1986-04-24,117.568
1986-04-25,117.568
1986-04-28,117.568
1986-04-29,118.851
1986-04-30,118.851
1986-05-01,118.851
1986-05-02,118.851
1986-05-05,118.851
1986-05-06,118.851
1986-05-07,118.851
1986-05-08,118.851
1986-05-09,118.851
1986-05-12,118.851
1986-05-13,118.851
1986-05-14,118.851
1986-05-15,118.851
1986-05-16,118.851
1986-05-19,118.851
1986-05-20,118.851
1986-05-21,118.851
1986-05-22,118.851
1986-05-23,118.851
1986-05-27,118.851
1986-05-28,118.851
1986-05-29,118.851
1986-05-30,126.312
1986-06-02,126.312
1986-06-03,126.312
1986-06-04,126.312
1986-06-05,126.312
1986-06-06,126.312
1986-06-09,126.312
1986-06-10,126.312
1986-06-11,126.312
1986-06-12,126.312
1986-06-13,126.312
1986-06-16,126.312
1986-06-17,126.312
1986-06-18,126.312
1986-06-19,126.312
1986-06-20,126.312
1986-06-23,126.312
1986-06-24,126.312
1986-06-25,126.312
1986-06-26,126.312
1986-06-27,126.312
1986-06-30,128.267
1986-07-01,128.267
1986-07-02,128.267
1986-07-03,128.267
1986-07-07,128.267
1986-07-08,128.267
1986-07-09,128.267
1986-07-10,128.267
1986-07-11,128.267
1986-07-14,128.267
1986-07-15,128.267
1986-07-16,128.267
1986-07-17,128.267
1986-07-18,128.267
1986-07-21,128.267
1986-07-22,128.267
1986-07-23,128.267
1986-07-24,128.267
1986-07-25,128.267
1986-07-28,128.267
1986-07-29,128.267
1986-07-30,118.059
1986-07-31,118.059
1986-08-01,118.059
1986-08-04,118.059
1986-08-05,118.059
1986-08-06,118.059
1986-08-07,118.059
1986-08-08,118.059
1986-08-11,118.059
1986-08-12,118.059
1986-08-13,118.059
1986-08-14,118.059
1986-08-15,118.059
1986-08-18,118.059
1986-08-19,118.059
1986-08-20,118.059
1986-08-21,118.059
1986-08-22,118.059
1986-08-25,118.059
1986-08-26,118.059
1986-08-27,118.059
1986-08-28,118.059
1986-08-29,118.059
1986-09-02,123.416
1986-09-03,123.416
1986-09-04,123.416
1986-09-05,123.416
1986-09-08,123.416
1986-09-09,123.416
1986-09-10,123.416
1986-09-11,123.416
1986-09-12,123.416
1986-09-15,123.416
1986-09-16,123.416
1986-09-17,123.416
1986-09-18,123.416
1986-09-19,123.416
1986-09-22,123.416
1986-09-23,123.416
1986-09-24,123.416
1986-09-25,123.416
1986-09-26,123.416
1986-09-29,113.188
1986-09-30,113.188
1986-10-01,113.188
1986-10-02,113.188
1986-10-03,113.188
1986-10-06,113.188
1986-10-07,113.188
1986-10-08,113.188
1986-10-09,113.188
1986-10-10,113.188
1986-10-13,113.188
1986-10-14,113.188
1986-10-15,113.188
1986-10-16,113.188
1986-10-17,113.188
1986-10-20,113.188
1986-10-21,113.188
1986-10-22,113.188
1986-10-23,113.188
1986-10-24,113.188
1986-10-27,113.188
1986-10-28,113.188
1986-10-29,113.188
1986-10-30,120.022
1986-10-31,120.022
1986-11-03,120.022
1986-11-04,120.022
1986-11-05,120.022
1986-11-06,120.022
1986-11-07,120.022
1986-11-10,120.022
1986-11-11,120.022
1986-11-12,120.022
1986-11-13,120.022
1986-11-14,120.022
1986-11-17,120.022
1986-11-18,120.022
1986-11-19,120.022
1986-11-20,120.022
1986-11-21,120.022
1986-11-24,120.022
1986-11-25,120.022
1986-11-26,120.022
1986-11-28,120.022
1986-12-01,121.149
1986-12-02,121.149
1986-12-03,121.149
1986-12-04,121.149
1986-12-05,121.149
1986-12-08,121.149
1986-12-09,121.149
1986-12-10,121.149
1986-12-11,121.149
1986-12-12,121.149
1986-12-15,121.149
1986-12-16,121.149
1986-12-17,121.149
1986-12-18,121.149
1986-12-19,121.149
1986-12-22,121.149
1986-12-23,121.149
1986-12-24,121.149
1986-12-26,121.149
1986-12-29,121.149
1986-12-30,117.55
1986-12-31,117.55
1987-01-02,117.55
1987-01-05,117.55
1987-01-06,117.55
1987-01-07,117.55
1987-01-08,117.55
1987-01-09,117.55
1987-01-12,117.55
1987-01-13,117.55
1987-01-14,117.55
1987-01-15,117.55
1987-01-16,117.55
1987-01-19,117.55
1987-01-20,117.55
1987-01-21,117.55
1987-01-22,117.55
1987-01-23,117.55
1987-01-26,117.55
1987-01-27,117.55
1987-01-28,117.55
1987-01-29,117.55
1987-01-30,133.878
1987-02-02,133.878
1987-02-03,133.878
1987-02-04,133.878
1987-02-05,133.878
1987-02-06,133.878
1987-02-09,133.878
1987-02-10,133.878
1987-02-11,133.878
1987-02-12,133.878
1987-02-13,133.878
1987-02-17,133.878
1987-02-18,133.878
1987-02-19,133.878
1987-02-20,133.878
1987-02-23,133.878
1987-02-24,133.878
1987-02-25,133.878
1987-02-26,133.878
1987-02-27,143.852
1987-03-02,143.852
1987-03-03,143.852
1987-03-04,143.852
1987-03-05,143.852
1987-03-06,143.852
1987-03-09,143.852
1987-03-10,143.852
1987-03-11,143.852
1987-03-12,143.852
1987-03-13,143.852
1987-03-16,143.852
1987-03-17,143.852
1987-03-18,143.852
1987-03-19,143.852
1987-03-20,143.852
1987-03-23,143.852
1987-03-24,143.852
1987-03-25,143.852
1987-03-26,143.852
1987-03-27,143.852
1987-03-30,145.794
1987-03-31,145.794
1987-04-01,145.794
1987-04-02,145.794
1987-04-03,145.794
1987-04-06,145.794
1987-04-07,145.794
1987-04-08,145.794
1987-04-09,145.794
1987-04-10,145.794
1987-04-13,145.794
1987-04-14,145.794
1987-04-15,145.794
1987-04-16,145.794
1987-04-20,145.794
1987-04-21,145.794
1987-04-22,145.794
1987-04-23,145.794
1987-04-24,145.794
1987-04-27,145.794
1987-04-28,145.794
1987-04-29,142.003
1987-04-30,142.003
1987-05-01,142.003
1987-05-04,142.003
1987-05-05,142.003
1987-05-06,142.003
1987-05-07,142.003
1987-05-08,142.003
1987-05-11,142.003
1987-05-12,142.003
1987-05-13,142.003
1987-05-14,142.003
1987-05-15,142.003
1987-05-18,142.003
1987-05-19,142.003
1987-05-20,142.003
1987-05-21,142.003
1987-05-22,142.003
1987-05-26,142.003
1987-05-27,142.003
1987-05-28,142.003
1987-05-29,142.003
1987-06-01,142.919
1987-06-02,142.919
1987-06-03,142.919
1987-06-04,142.919
1987-06-05,142.919
1987-06-08,142.919
1987-06-09,142.919
1987-06-10,142.919
1987-06-11,142.919
1987-06-12,142.919
1987-06-15,142.919
1987-06-16,142.919
1987-06-17,142.919
1987-06-18,142.919
1987-06-19,142.919
1987-06-22,142.919
1987-06-23,142.919
1987-06-24,142.919
1987-06-25,142.919
1987-06-26,142.919
1987-06-29,148.769
1987-06-30,148.769
1987-07-01,148.769
1987-07-02,148.769
1987-07-06,148.769
1987-07-07,148.769
1987-07-08,148.769
1987-07-09,148.769
1987-07-10,148.769
1987-07-13,148.769
1987-07-14,148.769
1987-07-15,148.769
1987-07-16,148.769
1987-07-17,148.769
1987-07-20,148.769
1987-07-21,148.769
1987-07-22,148.769
1987-07-23,148.769
1987-07-24,148.769
1987-07-27,148.769
1987-07-28,148.769
1987-07-29,148.769
1987-07-30,155.54
1987-07-31,155.54
1987-08-03,155.54
1987-08-04,155.54
1987-08-05,155.54
1987-08-06,155.54
1987-08-07,155.54
1987-08-10,155.54
1987-08-11,155.54
1987-08-12,155.54
1987-08-13,155.54
1987-08-14,155.54
1987-08-17,155.54
1987-08-18,155.54
1987-08-19,155.54
1987-08-20,155.54
1987-08-21,155.54
1987-08-24,155.54
1987-08-25,155.54
1987-08-26,155.54
1987-08-27,155.54
1987-08-28,155.54
1987-08-31,161.957
1987-09-01,161.957
1987-09-02,161.957
1987-09-03,161.957
1987-09-04,161.957
1987-09-08,161.957
1987-09-09,161.957
1987-09-10,161.957
1987-09-11,161.957
1987-09-14,161.957
1987-09-15,161.957
1987-09-16,161.957
1987-09-17,161.957
1987-09-18,161.957
1987-09-21,161.957
1987-09-22,161.957
1987-09-23,161.957
1987-09-24,161.957
1987-09-25,161.957
1987-09-28,161.957
1987-09-29,158.379
1987-09-30,158.379
1987-10-01,158.379
1987-10-02,158.379
1987-10-05,158.379
1987-10-06,158.379
1987-10-07,158.379
1987-10-08,158.379
1987-10-09,158.379
1987-10-12,158.379
1987-10-13,158.379
1987-10-14,158.379
1987-10-15,158.379
1987-10-16,158.379
1987-10-19,158.379
1987-10-20,158.379
1987-10-21,158.379
1987-10-22,158.379
1987-10-23,158.379
1987-10-26,158.379
1987-10-27,158.379
1987-10-28,158.379
1987-10-29,158.379
1987-10-30,114.87
1987-11-02,114.87
1987-11-03,114.87
1987-11-04,114.87
1987-11-05,114.87
1987-11-06,114.87
1987-11-09,114.87
1987-11-10,114.87
1987-11-11,114.87
1987-11-12,114.87
1987-11-13,114.87
1987-11-16,114.87
1987-11-17,114.87
1987-11-18,114.87
1987-11-19,114.87
1987-11-20,114.87
1987-11-23,114.87
1987-11-24,114.87
1987-11-25,114.87
1987-11-27,114.87
1987-11-30,106.879
1987-12-01,106.879
1987-12-02,106.879
1987-12-03,106.879
1987-12-04,106.879
1987-12-07,106.879
1987-12-08,106.879
1987-12-09,106.879
1987-12-10,106.879
1987-12-11,106.879
1987-12-14,106.879
1987-12-15,106.879
1987-12-16,106.879
1987-12-17,106.879
1987-12-18,106.879
1987-12-21,106.879
1987-12-22,106.879
1987-12-23,106.879
1987-12-24,106.879
1987-12-28,106.879
1987-12-29,106.879
1987-12-30,120.794
1987-12-31,120.794
1988-01-04,120.794
1988-01-05,120.794
1988-01-06,120.794
1988-01-07,120.794
1988-01-08,120.794
1988-01-11,120.794
1988-01-12,120.794
1988-01-13,120.794
1988-01-14,120.794
1988-01-15,120.794
1988-01-18,120.794
1988-01-19,120.794
1988-01-20,120.794
1988-01-21,120.794
1988-01-22,120.794
1988-01-25,120.794
1988-01-26,120.794
1988-01-27,120.794
1988-01-28,120.794
1988-01-29,120.794
1988-02-01,122.017
1988-02-02,122.017
1988-02-03,122.017
1988-02-04,122.017
1988-02-05,122.017
1988-02-08,122.017
1988-02-09,122.017
1988-02-10,122.017
1988-02-11,122.017
1988-02-12,122.017
1988-02-16,122.017
1988-02-17,122.017
1988-02-18,122.017
1988-02-19,122.017
1988-02-22,122.017
1988-02-23,122.017
1988-02-24,122.017
1988-02-25,122.017
1988-02-26,122.017
1988-02-29,132.025
1988-03-01,132.025
1988-03-02,132.025
1988-03-03,132.025
1988-03-04,132.025
1988-03-07,132.025
1988-03-08,132.025
1988-03-09,132.025
1988-03-10,132.025
1988-03-11,132.025
1988-03-14,132.025
1988-03-15,132.025
1988-03-16,132.025
1988-03-17,132.025
1988-03-18,132.025
1988-03-21,132.025
1988-03-22,132.025
1988-03-23,132.025
1988-03-24,132.025
1988-03-25,132.025
1988-03-28,132.025
1988-03-29,132.025
1988-03-30,132.622
1988-03-31,132.622
1988-04-04,132.622
1988-04-05,132.622
1988-04-06,132.622
1988-04-07,132.622
1988-04-08,132.622
1988-04-11,132.622
1988-04-12,132.622
1988-04-13,132.622
1988-04-14,132.622
1988-04-15,132.622
1988-04-18,132.622
1988-04-19,132.622
1988-04-20,132.622
1988-04-21,132.622
1988-04-22,132.622
1988-04-25,132.622
1988-04-26,132.622
1988-04-27,132.622
1988-04-28,132.622
1988-04-29,133.371
1988-05-02,133.371
1988-05-03,133.371
1988-05-04,133.371
1988-05-05,133.371
1988-05-06,133.371
1988-05-09,133.371
1988-05-10,133.371
1988-05-11,133.371
1988-05-12,133.371
1988-05-13,133.371
1988-05-16,133.371
1988-05-17,133.371
1988-05-18,133.371
1988-05-19,133.371
1988-05-20,133.371
1988-05-23,133.371
1988-05-24,133.371
1988-05-25,133.371
1988-05-26,133.371
1988-05-27,133.371
1988-05-31,131.011
