date,adjClose
2002-04-22,3042.4281
2019-08-20,14849.5284
2006-01-09,4874.5373
1993-12-30,1096.692
2010-07-15,4713.5848
2005-09-29,4578.1525
2005-08-09,4491.2587
1997-10-07,2230.354
2007-10-31,5864.7704
2004-02-19,3606.1766
2013-11-17,8855.0152
2000-07-30,2998.5447
2006-02-14,4879.7535
2006-10-31,5170.499
2015-03-08,10648.4002
1998-09-22,2147.9185
2020-11-23,18220.8916
2017-09-20,12693.3351
2009-10-20,4509.3809
2017-01-16,11684.5033
2018-09-19,14812.7416
2003-02-10,2355.0871
2004-08-23,3511.156
2001-01-18,3039.4729
2016-05-30,10622.0492
1995-10-26,1362.0475
1999-02-23,2386.1243
2013-10-24,8788.1656
2016-07-12,10986.1465
1997-08-24,2084.0476
2005-03-07,4255.8902
2007-03-25,5693.8164
2008-03-03,5196.2759
2013-05-30,7940.4531
1997-03-11,1811.4873
2019-01-16,13260.2973
1997-06-09,1893.2216
2014-08-27,10075.0181
2011-05-05,6406.3868
2004-04-21,3656.9001
2011-01-25,6034.4028
2016-10-12,10867.3437
2006-08-07,4780.4803
2008-02-26,5424.5606
2020-09-17,15755.5874
1996-10-15,1644.7557
2013-05-05,7873.8828
2011-10-27,5977.6602
1996-09-12,1593.828
2007-09-20,5883.129
2008-06-01,5682.0583
2013-03-11,7566.9516
2017-08-13,12443.1119
1999-03-11,2435.041
2015-05-07,10815.2748
2007-02-12,5673.1665
2009-06-17,3636.4058
2015-03-16,10732.7486
1997-09-10,2112.4128
1998-05-03,2477.7852
2001-05-30,3090.7471
2018-04-03,13560.0991
1996-06-06,1594.8546
2003-06-26,2857.1348
2014-11-19,10261.9013
2001-06-24,2980.3503
2015-09-30,9763.5534
2021-03-25,20556.2582
2012-02-01,6241.8247
2011-12-28,5816.4466
2012-01-30,6144.9776
2006-02-22,4944.6302
2000-09-17,3187.2095
2007-01-17,5468.3078
1999-05-23,2607.3916
2014-02-04,8810.4095
2010-08-31,4864.9014
2017-08-10,12319.5342
2019-06-20,15030.669
2006-09-25,5025.5539
1996-10-16,1647.7258
2010-12-28,5900.5448
2007-11-20,5462.5046
2012-03-08,6437.8428
2007-12-13,5685.1917
2014-05-20,9430.8027
2004-10-10,3685.5272
2002-08-21,2630.4835
2001-06-04,3153.4419
1997-02-24,1814.0134
1995-07-02,1287.6415
1999-05-06,2639.7915
1996-08-05,1531.308
1996-10-01,1633.3579
2001-06-21,2995.7336
2020-11-17,17653.3967
2010-08-04,5021.0136
2013-12-11,8770.6833
2012-07-01,6277.1924
2008-02-13,5287.194
2019-11-13,15581.4848
2021-06-08,21830.0337
2005-07-19,4536.5038
2007-05-14,5918.0557
1997-08-04,2108.1902
2016-03-27,10165.4605
2017-06-14,12458.3644
2008-06-16,5590.0714
2012-06-04,5949.9792
1996-03-10,1502.2426
2000-05-17,2981.6448
2020-09-08,15787.9033
2011-03-09,6082.1005
2014-02-27,9505.3798
2006-12-06,5439.8915
