date,adjClose
1979-01-02,93.559
1979-01-03,93.559
1979-01-04,93.559
1979-01-05,93.559
1979-01-08,93.559
1979-01-09,93.559
1979-01-10,93.559
1979-01-11,93.559
1979-01-12,93.559
1979-01-15,93.559
1979-01-16,93.559
1979-01-17,93.559
1979-01-18,93.559
1979-01-19,93.559
1979-01-22,93.559
1979-01-23,93.559
1979-01-24,93.559
1979-01-25,93.559
1979-01-26,93.559
1979-01-29,93.559
1979-01-30,103.123
1979-01-31,103.123
1979-02-01,103.123
1979-02-02,103.123
1979-02-05,103.123
1979-02-06,103.123
1979-02-07,103.123
1979-02-08,103.123
1979-02-09,103.123
1979-02-12,103.123
1979-02-13,103.123
1979-02-14,103.123
1979-02-15,103.123
1979-02-16,103.123
1979-02-20,103.123
1979-02-21,103.123
1979-02-22,103.123
1979-02-23,103.123
1979-02-26,103.123
1979-02-27,100.58
1979-02-28,100.58
1979-03-01,100.58
1979-03-02,100.58
1979-03-05,100.58
1979-03-06,100.58
1979-03-07,100.58
1979-03-08,100.58
1979-03-09,100.58
1979-03-12,100.58
1979-03-13,100.58
1979-03-14,100.58
1979-03-15,100.58
1979-03-16,100.58
1979-03-19,100.58
1979-03-20,100.58
1979-03-21,100.58
1979-03-22,100.58
1979-03-23,100.58
1979-03-26,100.58
1979-03-27,100.58
1979-03-28,100.58
1979-03-29,100.58
1979-03-30,109.327
1979-04-02,109.327
1979-04-03,109.327
1979-04-04,109.327
1979-04-05,109.327
1979-04-06,109.327
1979-04-09,109.327
1979-04-10,109.327
1979-04-11,109.327
1979-04-12,109.327
1979-04-16,109.327
1979-04-17,109.327
1979-04-18,109.327
1979-04-19,109.327
1979-04-20,109.327
1979-04-23,109.327
1979-04-24,109.327
1979-04-25,109.327
1979-04-26,109.327
1979-04-27,109.327
1979-04-30,112.339
1979-05-01,112.339
1979-05-02,112.339
1979-05-03,112.339
1979-05-04,112.339
1979-05-07,112.339
1979-05-08,112.339
1979-05-09,112.339
1979-05-10,112.339
1979-05-11,112.339
1979-05-14,112.339
1979-05-15,112.339
1979-05-16,112.339
1979-05-17,112.339
1979-05-18,112.339
1979-05-21,112.339
1979-05-22,112.339
1979-05-23,112.339
1979-05-24,112.339
1979-05-25,112.339
1979-05-29,112.339
1979-05-30,111.366
1979-05-31,111.366
1979-06-01,111.366
1979-06-04,111.366
1979-06-05,111.366
1979-06-06,111.366
1979-06-07,111.366
1979-06-08,111.366
1979-06-11,111.366
1979-06-12,111.366
