date,adjClose,return
1928-01-03,17.7600,0.00566251415628539071
1928-01-04,17.7200,-0.00225225225225225225
1928-01-05,17.5500,-0.00959367945823927765
1928-01-06,17.6600,0.00626780626780626781
1928-01-09,17.5000,-0.00906002265005662514
1928-01-10,17.3700,-0.00742857142857142857
1928-01-11,17.3500,-0.00115141047783534830
1928-01-12,17.4700,0.00691642651296829971
1928-01-13,17.5800,0.00629650829994275902
1928-01-16,17.2900,-0.01649601820250284414
1928-01-17,17.3000,0.00057836899942163100
1928-01-18,17.2600,-0.00231213872832369942
1928-01-19,17.3800,0.00695249130938586327
1928-01-20,17.4800,0.00575373993095512083
1928-01-23,17.6400,0.00915331807780320366
1928-01-24,17.7100,0.00396825396825396825
1928-01-25,17.5200,-0.01072840203274985884
1928-01-26,17.6300,0.00627853881278538813
1928-01-27,17.6900,0.00340328984685195689
1928-01-30,17.4900,-0.01130582249858677219
1928-01-31,17.5700,0.00457404230989136650
1928-02-01,17.5300,-0.00227660785429709732
1928-02-02,17.6300,0.00570450656018254421
1928-02-03,17.4000,-0.01304594441293250142
1928-02-06,17.4500,0.00287356321839080460
1928-02-07,17.4400,-0.00057306590257879656
1928-02-08,17.4900,0.00286697247706422018
1928-02-09,17.5500,0.00343053173241852487
1928-02-10,17.5400,-0.00056980056980056980
1928-02-14,17.4400,-0.00570125427594070696
1928-02-15,17.4000,-0.00229357798165137615
1928-02-16,17.3500,-0.00287356321839080460
1928-02-17,17.0400,-0.01786743515850144092
1928-02-20,16.9500,-0.00528169014084507042
1928-02-21,17.1100,0.0094395280235988
1928-02-23,17.1300,0.00116890707188778492
1928-02-24,17.1800,0.00291885580852305896
1928-02-27,17.1100,-0.00407450523864959255
1928-02-28,17.1600,0.00292226767971946230
1928-02-29,17.2600,0.00582750582750582751
1928-03-01,17.3000,0.00231749710312862109
1928-03-02,17.3000,0.00000000000000000000
1928-03-05,17.5700,0.01560693641618497110
1928-03-06,17.6700,0.00569151963574274331
1928-03-07,17.5800,-0.00509337860780984720
1928-03-08,17.6400,0.00341296928327645051
1928-03-09,17.9300,0.01643990929705215420
1928-03-12,18.0000,0.0039040713887340
1928-03-13,17.9200,-0.00444444444444444444
1928-03-14,17.9300,0.00055803571428571429
1928-03-15,18.0700,0.0078081427774679
1928-03-16,18.2600,0.01051466519092418373
1928-03-19,18.3600,0.00547645125958378970
1928-03-20,18.4600,0.00544662309368191721
1928-03-21,18.6500,0.01029252437703141928
1928-03-22,18.6000,-0.00268096514745308311
1928-03-23,18.7800,0.00967741935483870968
1928-03-26,19.0500,0.0143769968051118
1928-03-27,18.9400,-0.00577427821522309711
1928-03-28,18.8900,-0.00263991552270327350
1928-03-29,18.9500,0.00317628374801482266
1928-03-30,19.2800,0.0174142480211082
1928-04-02,18.9100,-0.01919087136929460581
1928-04-03,19.0200,0.0058170280274987
1928-04-04,18.9900,-0.00157728706624605678
1928-04-05,19.2300,0.0126382306477093
1928-04-09,19.2700,0.00208008320332813313
1928-04-10,19.1000,-0.00882200311364815776
1928-04-11,19.4400,0.01780104712041884817
1928-04-12,19.4100,-0.00154320987654320988
1928-04-13,19.7300,0.01648634724368882020
1928-04-16,19.6800,-0.00253421186011150532
1928-04-17,19.5200,-0.00813008130081300813
1928-04-18,19.5200,0.00000000000000000000
1928-04-19,19.6300,0.00563524590163934426
1928-04-20,19.3400,-0.01477330616403464086
1928-04-23,19.1500,-0.00982419855222337125
1928-04-24,19.2500,0.00522193211488250653
1928-04-25,19.3300,0.00415584415584415584
1928-04-26,19.4700,0.00724262803931712364
1928-04-27,19.6800,0.01078582434514637904
1928-04-30,19.7500,0.00355691056910569106
1928-05-01,19.7800,0.00151898734177215190
1928-05-02,19.8300,0.00252780586450960566
1928-05-03,19.9300,0.00504286434694906707
1928-05-04,20.2400,0.0155544405418966
1928-05-07,20.4100,0.00839920948616600791
1928-05-08,20.2700,-0.00685938265556099951
1928-05-09,20.2400,-0.00148001973359644795
1928-05-10,20.2100,-0.00148221343873517787
1928-05-11,20.3600,0.00742206828302820386
1928-05-14,20.4400,0.00392927308447937132
1928-05-15,20.3900,-0.00244618395303326810
1928-05-16,20.0500,-0.01667484060814124571
1928-05-17,20.1200,0.00349127182044887781
1928-05-18,19.9200,-0.00994035785288270378
1928-05-21,19.6300,-0.01455823293172690763
1928-05-22,19.3600,-0.01375445746306673459
1928-05-23,19.7500,0.02014462809917355372
1928-05-24,19.8700,0.00607594936708860759
1928-05-25,19.9000,0.00150981378963261198
1928-05-28,19.5700,-0.01658291457286432161
1928-05-29,19.8200,0.01277465508431272356
1928-05-31,20.0000,0.0090817356205853
1928-06-01,20.0700,0.00350000000000000000
1928-06-04,19.8000,-0.01345291479820627803
1928-06-05,19.8500,0.00252525252525252525
1928-06-06,19.6600,-0.00957178841309823678
1928-06-07,19.6100,-0.00254323499491353001
1928-06-08,19.3700,-0.01223865374808771035
1928-06-11,18.6800,-0.03562209602478058854
1928-06-12,18.3400,-0.01820128479657387580
1928-06-13,18.8900,0.02998909487459105780
1928-06-14,19.0500,0.0084700899947062
1928-06-15,18.7400,-0.01627296587926509186
1928-06-18,18.4000,-0.01814300960512273212
1928-06-19,18.3400,-0.00326086956521739130
1928-06-20,18.5700,0.01254089422028353326
1928-06-21,18.5600,-0.00053850296176628971
1928-06-22,18.5400,-0.00107758620689655172
1928-06-25,18.4700,-0.00377562028047464941
1928-06-26,18.6800,0.01136978884677855983
1928-06-27,18.8600,0.00963597430406852248
1928-06-28,19.0700,0.0111346765641569
1928-06-29,19.1400,0.00367068694284216046
1928-07-02,18.9800,-0.00835945663531870428
1928-07-03,19.2900,0.0163329820864067
1928-07-05,19.4800,0.00984966303784344220
1928-07-06,19.3900,-0.00462012320328542094
1928-07-09,19.4600,0.00361010830324909747
1928-07-10,19.4300,-0.00154162384378211716
1928-07-11,18.9500,-0.02470406587750900669
1928-07-12,18.8100,-0.00738786279683377309
1928-07-13,18.9600,0.00797448165869218501
1928-07-16,18.7000,-0.01371308016877637131
1928-07-17,18.8000,0.00534759358288770053
1928-07-18,19.0300,0.0122340425531915
1928-07-19,18.9900,-0.00210194429847609038
1928-07-20,19.0300,0.0021063717746182
1928-07-23,19.1200,0.00472937467157120336
1928-07-24,19.0900,-0.00156903765690376569
1928-07-25,19.2000,0.00576217915138816134
1928-07-26,19.2400,0.00208333333333333333
1928-07-27,19.4200,0.00935550935550935551
1928-07-30,19.4700,0.00257466529351184346
1928-07-31,19.4300,-0.00205444273240883410
1928-08-01,19.4200,-0.00051466803911477097
1928-08-02,19.3300,-0.00463439752832131823
1928-08-03,19.3600,0.00155199172271081221
1928-08-06,19.5800,0.01136363636363636364
1928-08-07,19.4900,-0.00459652706843718080
1928-08-08,19.2500,-0.01231400718317085685
1928-08-09,19.3000,0.00259740259740259740
1928-08-10,19.2500,-0.00259067357512953368
1928-08-13,19.2900,0.00207792207792207792
1928-08-14,19.1300,-0.00829445308449974080
1928-08-15,19.4700,0.01777313120752744381
1928-08-16,19.6100,0.00719054956343091936
1928-08-17,19.6400,0.00152983171851096379
1928-08-20,19.7700,0.00661914460285132383
1928-08-21,20.0200,0.0126454223571067
1928-08-22,20.0000,-0.00099900099900099900
1928-08-23,20.0200,0.00100000000000000000
1928-08-24,20.3400,0.01598401598401598402
1928-08-27,20.3800,0.00196656833824975418
1928-08-28,20.5400,0.00785083415112855741
1928-08-29,20.5800,0.00194741966893865628
1928-08-30,20.6100,0.00145772594752186589
1928-08-31,20.8700,0.01261523532265890344
1928-09-04,20.9700,0.00479156684235745089
1928-09-05,21.0700,0.0047687172150691
1928-09-06,20.9400,-0.00616990982439487423
1928-09-07,21.0900,0.0071633237822350
1928-09-10,20.9200,-0.00806069227121858701
1928-09-11,21.0800,0.0076481835564054
1928-09-12,21.1600,0.00379506641366223909
1928-09-13,21.1400,-0.00094517958412098299
1928-09-14,21.1400,0.00000000000000000000
1928-09-17,21.3300,0.00898770104068117313
1928-09-18,21.1800,-0.00703234880450070323
1928-09-19,21.1800,0.00000000000000000000
1928-09-20,21.2200,0.00188857412653446648
1928-09-21,21.3600,0.00659754948162111216
1928-09-24,21.4300,0.00327715355805243446
1928-09-25,21.4100,-0.00093327111525898273
1928-09-26,21.4000,-0.00046707146193367585
1928-09-27,21.1300,-0.01261682242990654206
1928-09-28,21.1400,0.00047326076668244203
1928-10-01,21.3600,0.01040681173131504257
1928-10-02,21.2600,-0.00468164794007490637
1928-10-03,21.1900,-0.00329256820319849483
1928-10-04,21.2600,0.00330344502123643228
1928-10-05,21.2200,-0.00188146754468485419
1928-10-08,21.1100,-0.00518378887841658812
1928-10-09,21.1800,0.00331596399810516343
1928-10-10,21.4100,0.01085930122757318225
1928-10-11,21.5100,0.00467071461933675852
1928-10-15,21.6500,0.00650860065086006509
1928-10-16,21.7200,0.00323325635103926097
1928-10-17,21.7900,0.00322283609576427256
1928-10-18,21.8400,0.00229463056447911886
1928-10-19,21.9600,0.00549450549450549451
1928-10-22,21.8100,-0.00683060109289617486
1928-10-23,21.9500,0.00641907381934892251
1928-10-24,21.9900,0.00182232346241457859
1928-10-25,21.9100,-0.00363801728058208276
1928-10-26,21.6500,-0.01186672752167959836
1928-10-29,22.0000,0.0161662817551963
1928-10-30,21.7600,-0.01090909090909090909
1928-10-31,21.6800,-0.00367647058823529412
1928-11-01,21.9900,0.01429889298892988930
1928-11-02,21.9500,-0.00181900864029104138
1928-11-05,22.2400,0.0132118451025057
1928-11-07,22.2400,0.00000000000000000000
1928-11-08,22.3900,0.00674460431654676259
1928-11-09,22.5500,0.00714604734256364448
1928-11-12,22.8400,0.01286031042128603104
1928-11-13,22.9100,0.00306479859894921191
1928-11-14,22.9100,0.00000000000000000000
1928-11-15,23.0300,0.0052378873854212
1928-11-16,23.3700,0.01476335214937038645
1928-11-19,23.3700,0.00000000000000000000
1928-11-20,23.5700,0.00855798031664527172
1928-11-21,23.2200,-0.01484938481120067883
1928-11-22,23.5200,0.01291989664082687339
1928-11-23,23.7000,0.00765306122448979592
1928-11-26,23.8000,0.00421940928270042194
1928-11-27,23.9100,0.00462184873949579832
1928-11-28,24.1900,0.0117105813467169
1928-11-30,24.2800,0.00372054568003307152
1928-12-03,23.8500,-0.01771004942339373970
1928-12-04,23.9100,0.00251572327044025157
1928-12-05,23.8100,-0.00418235048097030531
1928-12-06,22.9100,-0.03779924401511969761
1928-12-07,22.3600,-0.02400698384984722828
1928-12-10,22.3100,-0.00223613595706618962
1928-12-11,22.7400,0.01927386822052891080
1928-12-12,22.5200,-0.00967458223394898857
1928-12-13,22.4800,-0.00177619893428063943
1928-12-14,22.5300,0.00222419928825622776
1928-12-17,22.4400,-0.00399467376830892144
1928-12-18,22.7000,0.01158645276292335116
1928-12-19,22.9800,0.01233480176211453744
1928-12-20,23.0700,0.0039164490861619
1928-12-21,23.3300,0.01127004768097095795
1928-12-24,23.5400,0.00900128589798542649
1928-12-26,23.4400,-0.00424808836023789295
1928-12-27,23.6400,0.00853242320819112628
1928-12-28,23.9800,0.01438240270727580372
1928-12-31,24.3500,0.0154295246038365
1929-01-02,24.8100,0.01889117043121149897
1929-01-03,24.8600,0.00201531640467553406
1929-01-04,24.8500,-0.00040225261464199517
1929-01-07,24.2500,-0.02414486921529175050
1929-01-08,24.1700,-0.00329896907216494845
1929-01-09,24.5400,0.01530823334712453455
1929-01-10,24.5800,0.00162999185004074980
1929-01-11,24.5400,-0.00162733930024410090
1929-01-14,24.5900,0.00203748981255093725
1929-01-15,24.2300,-0.01464009760065067100
1929-01-16,24.5600,0.01361947998349153941
