date,adjClose
2016-07-27,990.3545
1980-06-29,25.996
1993-10-06,146.68
2010-02-23,420.0496
2016-05-05,932.3895
2018-07-16,1460.1815
1995-04-02,172.05
1994-11-15,158.88
1997-01-29,281.722
2004-11-22,377.5501
2015-10-11,911.8035
1995-05-14,179.72
2003-04-07,290.3926
2004-08-11,341.491
1995-07-19,190.8707
1996-01-14,207.3425
1995-11-12,210.1462
1995-07-10,192.093
1993-06-29,144.77
1997-03-09,288.4446
2019-02-18,1441.5108
2010-10-21,462.4456
2010-12-20,495.9313
1991-07-16,120.55
2019-05-01,1543.5289
2009-11-15,417.1492
2015-02-04,897.9427
2009-02-01,294.7167
2007-12-26,505.6367
2003-03-19,289.5071
1998-11-08,422.8618
2016-03-02,906.844
1987-03-30,78.116
2017-10-02,1213.1693
2012-01-16,524.3462
2001-07-09,401.9224
2001-03-26,410.6345
2008-04-21,472.5757
1988-07-30,70.836
1993-04-19,141.73
1994-04-28,146.52
1995-10-23,206.7825
1981-01-30,30.983
2008-01-08,480.1488
2008-06-19,471.7503
2011-10-31,497.3555
2013-12-19,768.3048
2019-05-20,1512.4103
2002-11-28,304.8028
1995-01-31,160.05
2004-12-14,389.0718
2011-03-15,496.09
1993-07-27,142.42
2013-12-17,763.2937
2017-05-30,1143.4921
2013-04-01,641.1157
1997-03-17,279.9078
2013-10-07,695.1345
1992-02-10,138.92
2017-08-15,1180.487
2015-04-06,922.0431
1992-10-05,135.0
1997-05-22,303.4691
2000-02-10,629.5955
2006-09-07,411.0711
2012-02-22,562.5238
2014-02-11,778.4534
2002-05-12,347.4792
2008-09-03,431.3409
2003-06-08,320.0862
2015-06-17,943.6878
2013-06-26,657.6882
1996-06-20,238.9658
2005-02-21,377.7878
1993-06-08,143.48
1993-02-18,140.97
2019-08-25,1558.6967
2008-09-22,411.8687
2002-10-17,290.5829
1999-10-05,532.6671
1992-04-13,137.58
2000-06-28,648.717
2007-10-22,511.8218
1998-03-23,395.8758
1993-06-23,143.61
2001-11-25,400.2462
2011-06-01,524.9043
2015-07-19,961.9154
2008-07-30,448.2222
1993-01-31,147.6
2000-02-02,633.23
2000-08-15,656.7633
2001-10-29,358.7724
2011-07-26,528.0775
2012-09-23,600.4897
2009-10-26,397.5148
2016-02-24,889.2325
2017-06-04,1159.0222
1993-08-15,143.9
2011-10-26,520.8392
2013-09-29,708.2484
2004-10-31,363.715
2005-08-30,398.2104
1996-06-02,239.9701
2012-10-11,586.3408
