date,adjClose,return
1928-02-01,168852.79055793196,0.0037879452054794
1928-02-02,168852.79055793196,0.0037879452054794
1928-02-03,168852.79055793196,0.0037879452054794
1928-02-06,168852.79055793196,0.0037879452054794
1928-02-07,168852.79055793196,0.0037879452054794
1928-02-08,168852.79055793196,0.0037879452054794
1928-02-09,168852.79055793196,0.0037879452054794
1928-02-10,168852.79055793196,0.0037879452054794
1928-02-14,168852.79055793196,0.0037879452054794
1928-02-15,168852.79055793196,0.0037879452054794
1928-02-16,168852.79055793196,0.0037879452054794
1928-02-17,168852.79055793196,0.0037879452054794
1928-02-20,168852.79055793196,0.0037879452054794
1928-02-21,168852.79055793196,0.0037879452054794
1928-02-23,168852.79055793196,0.0037879452054794
1928-02-24,168852.79055793196,0.0037879452054794
1928-02-27,168852.79055793196,0.0037879452054794
1928-02-28,168852.79055793196,0.0037879452054794
1928-02-29,168852.79055793196,0.0037879452054794
1928-03-01,169448.8729027475,0.0035301894795221
1928-03-02,169448.8729027475,0.0035301894795221
1928-03-05,169448.8729027475,0.0035301894795221
1928-03-06,169448.8729027475,0.0035301894795221
1928-03-07,169448.8729027475,0.0035301894795221
1928-03-08,169448.8729027475,0.0035301894795221
1928-03-09,169448.8729027475,0.0035301894795221
1928-03-12,169448.8729027475,0.0035301894795221
1928-03-13,169448.8729027475,0.0035301894795221
1928-03-14,169448.8729027475,0.0035301894795221
1928-03-15,169448.8729027475,0.0035301894795221
1928-03-16,169448.8729027475,0.0035301894795221
1928-03-19,169448.8729027475,0.0035301894795221
1928-03-20,169448.8729027475,0.0035301894795221
1928-03-21,169448.8729027475,0.0035301894795221
1928-03-22,169448.8729027475,0.0035301894795221
1928-03-23,169448.8729027475,0.0035301894795221
1928-03-26,169448.8729027475,0.0035301894795221
1928-03-27,169448.8729027475,0.0035301894795221
1928-03-28,169448.8729027475,0.0035301894795221
1928-03-29,169448.8729027475,0.0035301894795221
1928-03-30,169448.8729027475,0.0035301894795221
1928-04-02,169448.8729027475,0.0035301894795221
1928-04-03,169448.8729027475,0.0035301894795221
1928-04-04,169448.8729027475,0.0035301894795221
1928-04-05,169448.8729027475,0.0035301894795221
1928-04-09,169448.8729027475,0.0035301894795221
1928-04-10,169448.8729027475,0.0035301894795221
1928-04-11,169448.8729027475,0.0035301894795221
1928-04-12,169448.8729027475,0.0035301894795221
1928-04-13,169448.8729027475,0.0035301894795221
1928-04-16,169448.8729027475,0.0035301894795221
1928-04-17,169448.8729027475,0.0035301894795221
1928-04-18,169448.8729027475,0.0035301894795221
1928-04-19,169448.8729027475,0.0035301894795221
1928-04-20,169448.8729027475,0.0035301894795221
1928-04-23,169448.8729027475,0.0035301894795221
1928-04-24,169448.8729027475,0.0035301894795221
1928-04-25,169448.8729027475,0.0035301894795221
1928-04-26,169448.8729027475,0.0035301894795221
1928-04-27,169448.8729027475,0.0035301894795221
1928-04-30,169448.8729027475,0.0035301894795221
1928-05-01,170306.9130096075,0.0012984522607863
1928-05-02,170306.9130096075,0.0012984522607863
1928-05-03,170306.9130096075,0.0012984522607863
1928-05-04,170306.9130096075,0.0012984522607863
1928-05-07,170306.9130096075,0.0012984522607863
1928-05-08,170306.9130096075,0.0012984522607863
1928-05-09,170306.9130096075,0.0012984522607863
1928-05-10,170306.9130096075,0.0012984522607863
1928-05-11,170306.9130096075,0.0012984522607863
1928-05-14,170306.9130096075,0.0012984522607863
1928-05-15,170306.9130096075,0.0012984522607863
1928-05-16,170306.9130096075,0.0012984522607863
1928-05-17,170306.9130096075,0.0012984522607863
1928-05-18,170306.9130096075,0.0012984522607863
1928-05-21,170306.9130096075,0.0012984522607863
1928-05-22,170306.9130096075,0.0012984522607863
1928-05-23,170306.9130096075,0.0012984522607863
1928-05-24,170306.9130096075,0.0012984522607863
1928-05-25,170306.9130096075,0.0012984522607863
1928-05-28,170306.9130096075,0.0012984522607863
1928-05-29,170306.9130096075,0.0012984522607863
1928-05-31,170306.9130096075,0.0012984522607863
1928-06-01,169903.98671338303,-0.002365883387257
1928-06-04,169903.98671338303,-0.002365883387257
1928-06-05,169903.98671338303,-0.002365883387257
1928-06-06,169903.98671338303,-0.002365883387257
1928-06-07,169903.98671338303,-0.002365883387257
1928-06-08,169903.98671338303,-0.002365883387257
1928-06-11,169903.98671338303,-0.002365883387257
1928-06-12,169903.98671338303,-0.002365883387257
1928-06-13,169903.98671338303,-0.002365883387257
1928-06-14,169903.98671338303,-0.002365883387257
1928-06-15,169903.98671338303,-0.002365883387257
1928-06-18,169903.98671338303,-0.002365883387257
1928-06-19,169903.98671338303,-0.002365883387257
1928-06-20,169903.98671338303,-0.002365883387257
1928-06-21,169903.98671338303,-0.002365883387257
1928-06-22,169903.98671338303,-0.002365883387257
1928-06-25,169903.98671338303,-0.002365883387257
1928-06-26,169903.98671338303,-0.002365883387257
1928-06-27,169903.98671338303,-0.002365883387257
1928-06-28,169903.98671338303,-0.002365883387257
1928-06-29,169903.98671338303,-0.002365883387257
1928-07-02,169903.98671338303,-0.002365883387257
1928-07-03,169903.98671338303,-0.002365883387257
1928-07-05,169903.98671338303,-0.002365883387257
1928-07-06,169903.98671338303,-0.002365883387257
1928-07-09,169903.98671338303,-0.002365883387257
1928-07-10,169903.98671338303,-0.002365883387257
1928-07-11,169903.98671338303,-0.002365883387257
1928-07-12,169903.98671338303,-0.002365883387257
1928-07-13,169903.98671338303,-0.002365883387257
1928-07-16,169903.98671338303,-0.002365883387257
1928-07-17,169903.98671338303,-0.002365883387257
1928-07-18,169903.98671338303,-0.002365883387257
1928-07-19,169903.98671338303,-0.002365883387257
1928-07-20,169903.98671338303,-0.002365883387257
1928-07-23,169903.98671338303,-0.002365883387257
1928-07-24,169903.98671338303,-0.002365883387257
1928-07-25,169903.98671338303,-0.002365883387257
1928-07-26,169903.98671338303,-0.002365883387257
1928-07-27,169903.98671338303,-0.002365883387257
1928-07-30,169903.98671338303,-0.002365883387257
1928-07-31,169903.98671338303,-0.002365883387257
1928-08-01,170283.9132495332,0.0015798787553416
1928-08-02,170283.9132495332,0.0015798787553416
1928-08-03,170283.9132495332,0.0015798787553416
1928-08-06,170283.9132495332,0.0015798787553416
1928-08-07,170283.9132495332,0.0015798787553416
1928-08-08,170283.9132495332,0.0015798787553416
1928-08-09,170283.9132495332,0.0015798787553416
1928-08-10,170283.9132495332,0.0015798787553416
1928-08-13,170283.9132495332,0.0015798787553416
1928-08-14,170283.9132495332,0.0015798787553416
1928-08-15,170283.9132495332,0.0015798787553416
1928-08-16,170283.9132495332,0.0015798787553416
1928-08-17,170283.9132495332,0.0015798787553416
1928-08-20,170283.9132495332,0.0015798787553416
1928-08-21,170283.9132495332,0.0015798787553416
1928-08-22,170283.9132495332,0.0015798787553416
1928-08-23,170283.9132495332,0.0015798787553416
1928-08-24,170283.9132495332,0.0015798787553416
1928-08-27,170283.9132495332,0.0015798787553416
1928-08-28,170283.9132495332,0.0015798787553416
1928-08-29,170283.9132495332,0.0015798787553416
1928-08-30,170283.9132495332,0.0015798787553416
1928-08-31,170283.9132495332,0.0015798787553416
1928-09-04,170283.9132495332,0.0015798787553416
1928-09-05,170283.9132495332,0.0015798787553416
1928-09-06,170283.9132495332,0.0015798787553416
1928-09-07,170283.9132495332,0.0015798787553416
1928-09-10,170283.9132495332,0.0015798787553416
1928-09-11,170283.9132495332,0.0015798787553416
1928-09-12,170283.9132495332,0.0015798787553416
1928-09-13,170283.9132495332,0.0015798787553416
1928-09-14,170283.9132495332,0.0015798787553416
1928-09-17,170283.9132495332,0.0015798787553416
1928-09-18,170283.9132495332,0.0015798787553416
1928-09-19,170283.9132495332,0.0015798787553416
1928-09-20,170283.9132495332,0.0015798787553416
1928-09-21,170283.9132495332,0.0015798787553416
1928-09-24,170283.9132495332,0.0015798787553416
1928-09-25,170283.9132495332,0.0015798787553416
1928-09-26,170283.9132495332,0.0015798787553416
1928-09-27,170283.9132495332,0.0015798787553416
1928-09-28,170283.9132495332,0.0015798787553416
1928-10-01,171947.6091619858,0.0036782613940615
1928-10-02,171947.6091619858,0.0036782613940615
1928-10-03,171947.6091619858,0.0036782613940615
1928-10-04,171947.6091619858,0.0036782613940615
1928-10-05,171947.6091619858,0.0036782613940615
1928-10-08,171947.6091619858,0.0036782613940615
1928-10-09,171947.6091619858,0.0036782613940615
1928-10-10,171947.6091619858,0.0036782613940615
1928-10-11,171947.6091619858,0.0036782613940615
1928-10-15,171947.6091619858,0.0036782613940615
1928-10-16,171947.6091619858,0.0036782613940615
1928-10-17,171947.6091619858,0.0036782613940615
1928-10-18,171947.6091619858,0.0036782613940615
1928-10-19,171947.6091619858,0.0036782613940615
1928-10-22,171947.6091619858,0.0036782613940615
1928-10-23,171947.6091619858,0.0036782613940615
1928-10-24,171947.6091619858,0.0036782613940615
1928-10-25,171947.6091619858,0.0036782613940615
1928-10-26,171947.6091619858,0.0036782613940615
1928-10-29,171947.6091619858,0.0036782613940615
1928-10-30,171947.6091619858,0.0036782613940615
1928-10-31,171947.6091619858,0.0036782613940615
1928-11-01,172974.07248219874,0.0059696283374661
1928-11-02,172974.07248219874,0.0059696283374661
1928-11-05,172974.07248219874,0.0059696283374661
1928-11-07,172974.07248219874,0.0059696283374661
1928-11-08,172974.07248219874,0.0059696283374661
1928-11-09,172974.07248219874,0.0059696283374661
1928-11-12,172974.07248219874,0.0059696283374661
1928-11-13,172974.07248219874,0.0059696283374661
1928-11-14,172974.07248219874,0.0059696283374661
1928-11-15,172974.07248219874,0.0059696283374661
1928-11-16,172974.07248219874,0.0059696283374661
1928-11-19,172974.07248219874,0.0059696283374661
1928-11-20,172974.07248219874,0.0059696283374661
1928-11-21,172974.07248219874,0.0059696283374661
1928-11-22,172974.07248219874,0.0059696283374661
1928-11-23,172974.07248219874,0.0059696283374661
1928-11-26,172974.07248219874,0.0059696283374661
1928-11-27,172974.07248219874,0.0059696283374661
1928-11-28,172974.07248219874,0.0059696283374661
1928-11-30,172974.07248219874,0.0059696283374661
1928-12-03,172974.07248219874,0.0059696283374661
1928-12-04,172974.07248219874,0.0059696283374661
1928-12-05,172974.07248219874,0.0059696283374661
1928-12-06,172974.07248219874,0.0059696283374661
1928-12-07,172974.07248219874,0.0059696283374661
1928-12-10,172974.07248219874,0.0059696283374661
1928-12-11,172974.07248219874,0.0059696283374661
1928-12-12,172974.07248219874,0.0059696283374661
1928-12-13,172974.07248219874,0.0059696283374661
1928-12-14,172974.07248219874,0.0059696283374661
1928-12-17,172974.07248219874,0.0059696283374661
1928-12-18,172974.07248219874,0.0059696283374661
1928-12-19,172974.07248219874,0.0059696283374661
1928-12-20,172974.07248219874,0.0059696283374661
1928-12-21,172974.07248219874,0.0059696283374661
1928-12-24,172974.07248219874,0.0059696283374661
1928-12-26,172974.07248219874,0.0059696283374661
1928-12-27,172974.07248219874,0.0059696283374661
1928-12-28,172974.07248219874,0.0059696283374661
1928-12-31,172974.07248219874,0.0059696283374661
1929-01-02,172974.07248219874,0.0059696283374661
1929-01-03,172974.07248219874,0.0059696283374661
1929-01-04,172974.07248219874,0.0059696283374661
1929-01-07,172974.07248219874,0.0059696283374661
1929-01-08,172974.07248219874,0.0059696283374661
1929-01-09,172974.07248219874,0.0059696283374661
1929-01-10,172974.07248219874,0.0059696283374661
1929-01-11,172974.07248219874,0.0059696283374661
1929-01-14,172974.07248219874,0.0059696283374661
1929-01-15,172974.07248219874,0.0059696283374661
1929-01-16,172974.07248219874,0.0059696283374661
1929-01-17,172974.07248219874,0.0059696283374661
1929-01-18,172974.07248219874,0.0059696283374661
1929-01-21,172974.07248219874,0.0059696283374661
1929-01-22,172974.07248219874,0.0059696283374661
1929-01-23,172974.07248219874,0.0059696283374661
1929-01-24,172974.07248219874,0.0059696283374661
1929-01-25,172974.07248219874,0.0059696283374661
1929-01-28,172974.07248219874,0.0059696283374661
1929-01-29,172974.07248219874,0.0059696283374661
1929-01-30,172974.07248219874,0.0059696283374661
1929-01-31,172974.07248219874,0.0059696283374661
1929-02-01,173887.31192526105,0.0007479930327236
1929-02-04,173887.31192526105,0.0007479930327236
1929-02-05,173887.31192526105,0.0007479930327236
1929-02-06,173887.31192526105,0.0007479930327236
1929-02-07,173887.31192526105,0.0007479930327236
1929-02-08,173887.31192526105,0.0007479930327236
1929-02-11,173887.31192526105,0.0007479930327236
1929-02-13,173887.31192526105,0.0007479930327236
1929-02-14,173887.31192526105,0.0007479930327236
1929-02-15,173887.31192526105,0.0007479930327236
1929-02-18,173887.31192526105,0.0007479930327236
1929-02-19,173887.31192526105,0.0007479930327236
1929-02-20,173887.31192526105,0.0007479930327236
1929-02-21,173887.31192526105,0.0007479930327236
1929-02-25,173887.31192526105,0.0007479930327236
1929-02-26,173887.31192526105,0.0007479930327236
1929-02-27,173887.31192526105,0.0007479930327236
1929-02-28,173887.31192526105,0.0007479930327236
1929-03-01,173960.0226262026,0.000418148398158
1929-03-04,173960.0226262026,0.000418148398158
1929-03-05,173960.0226262026,0.000418148398158
1929-03-06,173960.0226262026,0.000418148398158
1929-03-07,173960.0226262026,0.000418148398158
1929-03-08,173960.0226262026,0.000418148398158
1929-03-11,173960.0226262026,0.000418148398158
1929-03-12,173960.0226262026,0.000418148398158
1929-03-13,173960.0226262026,0.000418148398158
1929-03-14,173960.0226262026,0.000418148398158
1929-03-15,173960.0226262026,0.000418148398158
1929-03-18,173960.0226262026,0.000418148398158
1929-03-19,173960.0226262026,0.000418148398158
1929-03-20,173960.0226262026,0.000418148398158
