date,return,adjClose
1975-01-02,17.923,117.923
1975-01-03,17.923,117.923
1975-01-06,17.923,117.923
1975-01-07,17.923,117.923
1975-01-08,17.923,117.923
1975-01-09,17.923,117.923
1975-01-10,17.923,117.923
1975-01-13,17.923,117.923
1975-01-14,17.923,117.923
1975-01-15,17.923,117.923
1975-01-16,17.923,117.923
1975-01-17,17.923,117.923
1975-01-20,17.923,117.923
1975-01-21,17.923,117.923
1975-01-22,17.923,117.923
1975-01-23,17.923,117.923
1975-01-24,17.923,117.923
1975-01-27,17.923,117.923
1975-01-28,17.923,117.923
1975-01-29,17.923,117.923
1975-01-30,17.923,117.923
1975-01-31,17.923,117.923
1975-02-03,12.961,133.207
1975-02-04,12.961,133.207
1975-02-05,12.961,133.207
1975-02-06,12.961,133.207
1975-02-07,12.961,133.207
1975-02-10,12.961,133.207
1975-02-11,12.961,133.207
1975-02-12,12.961,133.207
1975-02-13,12.961,133.207
1975-02-14,12.961,133.207
1975-02-18,12.961,133.207
1975-02-19,12.961,133.207
1975-02-20,12.961,133.207
1975-02-21,12.961,133.207
1975-02-24,12.961,133.207
1975-02-25,12.961,133.207
1975-02-26,12.961,133.207
1975-02-27,12.961,133.207
1975-02-28,12.961,133.207
1975-03-03,-0.446,132.613
1975-03-04,-0.446,132.613
1975-03-05,-0.446,132.613
1975-03-06,-0.446,132.613
1975-03-07,-0.446,132.613
1975-03-10,-0.446,132.613
1975-03-11,-0.446,132.613
1975-03-12,-0.446,132.613
1975-03-13,-0.446,132.613
1975-03-14,-0.446,132.613
1975-03-17,-0.446,132.613
1975-03-18,-0.446,132.613
1975-03-19,-0.446,132.613
1975-03-20,-0.446,132.613
1975-03-21,-0.446,132.613
1975-03-24,-0.446,132.613
1975-03-25,-0.446,132.613
1975-03-26,-0.446,132.613
1975-03-27,-0.446,132.613
1975-03-31,-0.446,132.613
1975-04-01,4.389,138.433
1975-04-02,4.389,138.433
1975-04-03,4.389,138.433
1975-04-04,4.389,138.433
1975-04-07,4.389,138.433
1975-04-08,4.389,138.433
1975-04-09,4.389,138.433
1975-04-10,4.389,138.433
1975-04-11,4.389,138.433
1975-04-14,4.389,138.433
1975-04-15,4.389,138.433
1975-04-16,4.389,138.433
1975-04-17,4.389,138.433
1975-04-18,4.389,138.433
1975-04-21,4.389,138.433
1975-04-22,4.389,138.433
1975-04-23,4.389,138.433
1975-04-24,4.389,138.433
1975-04-25,4.389,138.433
1975-04-28,4.389,138.433
1975-04-29,4.389,138.433
1975-04-30,4.389,138.433
1975-05-01,-0.677,137.496
1975-05-02,-0.677,137.496
1975-05-05,-0.677,137.496
1975-05-06,-0.677,137.496
1975-05-07,-0.677,137.496
1975-05-08,-0.677,137.496
1975-05-09,-0.677,137.496
1975-05-12,-0.677,137.496
1975-05-13,-0.677,137.496
1975-05-14,-0.677,137.496
1975-05-15,-0.677,137.496
1975-05-16,-0.677,137.496
1975-05-19,-0.677,137.496
1975-05-20,-0.677,137.496
1975-05-21,-0.677,137.496
1975-05-22,-0.677,137.496
1975-05-23,-0.677,137.496
1975-05-27,-0.677,137.496
1975-05-28,-0.677,137.496
1975-05-29,-0.677,137.496
1975-05-30,-0.677,137.496
1975-06-02,-3.638,132.494
1975-06-03,-3.638,132.494
1975-06-04,-3.638,132.494
1975-06-05,-3.638,132.494
1975-06-06,-3.638,132.494
1975-06-09,-3.638,132.494
1975-06-10,-3.638,132.494
1975-06-11,-3.638,132.494
1975-06-12,-3.638,132.494
1975-06-13,-3.638,132.494
1975-06-16,-3.638,132.494
1975-06-17,-3.638,132.494
1975-06-18,-3.638,132.494
1975-06-19,-3.638,132.494
1975-06-20,-3.638,132.494
1975-06-23,-3.638,132.494
1975-06-24,-3.638,132.494
1975-06-25,-3.638,132.494
1975-06-26,-3.638,132.494
1975-06-27,-3.638,132.494
1975-06-30,-3.638,132.494
1975-07-01,-3.736,127.544
1975-07-02,-3.736,127.544
1975-07-03,-3.736,127.544
1975-07-07,-3.736,127.544
1975-07-08,-3.736,127.544
1975-07-09,-3.736,127.544
1975-07-10,-3.736,127.544
1975-07-11,-3.736,127.544
1975-07-14,-3.736,127.544
1975-07-15,-3.736,127.544
1975-07-16,-3.736,127.544
1975-07-17,-3.736,127.544
1975-07-18,-3.736,127.544
1975-07-21,-3.736,127.544
1975-07-22,-3.736,127.544
1975-07-23,-3.736,127.544
1975-07-24,-3.736,127.544
1975-07-25,-3.736,127.544
1975-07-28,-3.736,127.544
1975-07-29,-3.736,127.544
1975-07-30,-3.736,127.544
1975-07-31,-3.736,127.544
1975-08-01,-0.177,127.318
1975-08-04,-0.177,127.318
1975-08-05,-0.177,127.318
1975-08-06,-0.177,127.318
1975-08-07,-0.177,127.318
1975-08-08,-0.177,127.318
1975-08-11,-0.177,127.318
1975-08-12,-0.177,127.318
1975-08-13,-0.177,127.318
1975-08-14,-0.177,127.318
1975-08-15,-0.177,127.318
1975-08-18,-0.177,127.318
1975-08-19,-0.177,127.318
1975-08-20,-0.177,127.318
1975-08-21,-0.177,127.318
1975-08-22,-0.177,127.318
1975-08-25,-0.177,127.318
1975-08-26,-0.177,127.318
1975-08-27,-0.177,127.318
1975-08-28,-0.177,127.318
1975-08-29,-0.177,127.318
1975-09-02,-3.251,123.179
1975-09-03,-3.251,123.179
1975-09-04,-3.251,123.179
1975-09-05,-3.251,123.179
1975-09-08,-3.251,123.179
1975-09-09,-3.251,123.179
1975-09-10,-3.251,123.179
1975-09-11,-3.251,123.179
1975-09-12,-3.251,123.179
1975-09-15,-3.251,123.179
1975-09-16,-3.251,123.179
1975-09-17,-3.251,123.179
1975-09-18,-3.251,123.179
1975-09-19,-3.251,123.179
1975-09-22,-3.251,123.179
1975-09-23,-3.251,123.179
1975-09-24,-3.251,123.179
1975-09-25,-3.251,123.179
1975-09-26,-3.251,123.179
1975-09-29,-3.251,123.179
1975-09-30,-3.251,123.179
1975-10-01,7.52,132.442
1975-10-02,7.52,132.442
1975-10-03,7.52,132.442
1975-10-06,7.52,132.442
1975-10-07,7.52,132.442
1975-10-08,7.52,132.442
1975-10-09,7.52,132.442
1975-10-10,7.52,132.442
1975-10-13,7.52,132.442
1975-10-14,7.52,132.442
1975-10-15,7.52,132.442
1975-10-16,7.52,132.442
1975-10-17,7.52,132.442
1975-10-20,7.52,132.442
1975-10-21,7.52,132.442
1975-10-22,7.52,132.442
1975-10-23,7.52,132.442
1975-10-24,7.52,132.442
1975-10-27,7.52,132.442
1975-10-28,7.52,132.442
1975-10-29,7.52,132.442
1975-10-30,7.52,132.442
1975-10-31,7.52,132.442
1975-11-03,1.614,134.58
1975-11-04,1.614,134.58
1975-11-05,1.614,134.58
1975-11-06,1.614,134.58
1975-11-07,1.614,134.58
1975-11-10,1.614,134.58
1975-11-11,1.614,134.58
1975-11-12,1.614,134.58
1975-11-13,1.614,134.58
1975-11-14,1.614,134.58
1975-11-17,1.614,134.58
1975-11-18,1.614,134.58
1975-11-19,1.614,134.58
1975-11-20,1.614,134.58
1975-11-21,1.614,134.58
1975-11-24,1.614,134.58
1975-11-25,1.614,134.58
1975-11-26,1.614,134.58
1975-11-28,1.614,134.58
1975-12-01,1.716,136.889
1975-12-02,1.716,136.889
1975-12-03,1.716,136.889
1975-12-04,1.716,136.889
1975-12-05,1.716,136.889
1975-12-08,1.716,136.889
1975-12-09,1.716,136.889
1975-12-10,1.716,136.889
1975-12-11,1.716,136.889
1975-12-12,1.716,136.889
1975-12-15,1.716,136.889
1975-12-16,1.716,136.889
1975-12-17,1.716,136.889
1975-12-18,1.716,136.889
1975-12-19,1.716,136.889
1975-12-22,1.716,136.889
1975-12-23,1.716,136.889
1975-12-24,1.716,136.889
1975-12-26,1.716,136.889
1975-12-29,1.716,136.889
1975-12-30,1.716,136.889
1975-12-31,1.716,136.889
1976-01-02,6.005,145.109
1976-01-05,6.005,145.109
1976-01-06,6.005,145.109
1976-01-07,6.005,145.109
1976-01-08,6.005,145.109
1976-01-09,6.005,145.109
1976-01-12,6.005,145.109
1976-01-13,6.005,145.109
1976-01-14,6.005,145.109
1976-01-15,6.005,145.109
1976-01-16,6.005,145.109
1976-01-19,6.005,145.109
1976-01-20,6.005,145.109
1976-01-21,6.005,145.109
1976-01-22,6.005,145.109
1976-01-23,6.005,145.109
1976-01-26,6.005,145.109
1976-01-27,6.005,145.109
1976-01-28,6.005,145.109
1976-01-29,6.005,145.109
1976-01-30,6.005,145.109
1976-02-02,0.325,145.581
1976-02-03,0.325,145.581
1976-02-04,0.325,145.581
1976-02-05,0.325,145.581
1976-02-06,0.325,145.581
1976-02-09,0.325,145.581
1976-02-10,0.325,145.581
1976-02-11,0.325,145.581
1976-02-12,0.325,145.581
